源站点,租房类型,标题,室厅卫,面积,小区,地区,房源,价格,原文链接
58,整租,华强北嘉年大院 2室1厅50平米 简单装修 押一付一,2室1厅1卫,50㎡,嘉年大院,华强北,个人,2600,http://sz.58.com/zufang/18957995112706x.shtml
58,单间,福田下沙泰然广场次卧合租,主卧(3室),120㎡,泰然广场,车公庙,个人,2100,http://sz.58.com/hezu/22680309854624x.shtml
58,整租,时尚名居 2室2厅1卫,2室2厅1卫,60㎡,None,石厦,个人,5800,http://sz.58.com/zufang/21388224169380x.shtml
58,整租,景华苑(福田 1室1厅1卫,1室1厅1卫,44.87㎡,景华苑(福田),景田,个人,4000,http://sz.58.com/zufang/22352539180320x.shtml
58,单间,益田村 3室1厅 次卧 朝北 精装修,次卧(3室),7㎡,益田村,石厦,个人,1500,http://sz.58.com/hezu/25822361366058x.shtml
58,整租,华强南南华村 3室1厅75平米 精装修 押二付一,3室1厅1卫,75㎡,南华村,华强南,个人,5400,http://sz.58.com/zufang/20667782528897x.shtml
58,整租,京基滨河时代 1室0厅 34平米 豪华装修 押二付一,1室0厅1卫,34㎡,None,车公庙,个人,7000,http://sz.58.com/zufang/20501846885122x.shtml
58,单间,荔林苑 3室1厅 次卧 朝南北 精装修,次卧(3室),25㎡,None,香蜜湖,个人,2300,http://sz.58.com/hezu/23697502084641x.shtml
58,整租,彩天名苑 1室1厅1卫,1室1厅1卫,36㎡,彩天名苑,岗厦,个人,4000,http://sz.58.com/zufang/21886473100833x.shtml
58,单间,招室友 新洲福宇轩 3室2厅1卫 朝西北 主卧,主卧(3室),14㎡,福宇轩,新洲,个人,2500,http://sz.58.com/hezu/22713495179809x.shtml
58,单间,免中介9号线孖岭地铁口精装套房（次卧）家电齐全拎包入,次卧(3室),15㎡,艺丰花园C区,上梅林,个人,1700,http://sz.58.com/hezu/20758009798665x.shtml
58,单间,福田皇岗皇御苑 （出租次卧）,主卧(2室),79㎡,None,皇岗,个人,2700,http://sz.58.com/hezu/24507412557879x.shtml
58,单间,下沙六坊提包入住 1室1厅1卫 限女生。送免费wif,次卧(1室),40㎡,None,下沙,个人,1050,http://sz.58.com/hezu/24765330757439x.shtml
58,单间,福田皇崗口岸旁邊 皇御苑 （出租次臥）,主卧(2室),79㎡,None,皇岗,个人,2700,http://sz.58.com/hezu/24507478552501x.shtml
58,整租,交通便利、拎包即住;配套齐全、温馨舒适,1室0厅1卫,39㎡,鹏盛花园,八卦岭,个人,2800,http://sz.58.com/zufang/21739812361487x.shtml
58,整租,福田区武警大 1室0厅1卫,1室0厅1卫,28㎡,None,景田,个人,2800,http://sz.58.com/zufang/23401424071715x.shtml
58,单间,华富村华强北-福田主卧/月,主卧(2室),28㎡,None,华强北,个人,1988,http://sz.58.com/hezu/24841744816074x.shtml
58,整租,趣园 1室1厅1卫,1室1厅1卫,52㎡,趣园,购物公园,个人,6200,http://sz.58.com/zufang/20568971138181x.shtml
58,整租,福保三号门自住房出租,3室2厅2卫,94㎡,帝港海湾,保税区,个人,7500,http://sz.58.com/zufang/20031196226312x.shtml
58,单间,福田益田村福田区益田村 3室2厅 单房中等装修,次卧(3室),14㎡,None,益田村,个人,1680,http://sz.58.com/hezu/24273998679989x.shtml
58,整租,景洲大厦 7/9#线双地铁口文博大厦旁 3室2厅 9,3室2厅2卫,99㎡,景洲大厦,景田,个人,6000,http://sz.58.com/zufang/24771728478652x.shtml
58,单间,福田区上沙塘 2室1厅 简单装修 朝南北 主卧,主卧(2室),60㎡,None,上沙,个人,1050,http://sz.58.com/hezu/22207873412257x.shtml
58,单间,一室一厅650招合租、只限女性、现已住着两个女生,主卧(1室),20㎡,新洲南村,新洲,个人,650,http://sz.58.com/hezu/20557638138242x.shtml
58,单间,福田上梅林中康生活区 双地铁 梅村 上梅林地铁口,次卧(4室以上),5㎡,中康生活区,上梅林,个人,850,http://sz.58.com/hezu/29957907158337x.shtml
58,单间,福田上梅林中康生活区 双地铁口 梅村 上梅林站,主卧(4室以上),10㎡,中康生活区,上梅林,个人,850,http://sz.58.com/hezu/30024372934604x.shtml
58,整租,塘堰村十巷昌盛阁 1室0厅1卫,1室0厅1卫,30㎡,None,上沙,个人,1800,http://sz.58.com/zufang/30037282898504x.shtml
58,整租,福田区上梅林 1室1厅1卫,1室1厅1卫,35㎡,None,上梅林,个人,2500,http://sz.58.com/zufang/29939932446513x.shtml
58,整租,丽阳天下名苑 1室1厅1卫,1室1厅1卫,50㎡,None,石厦,个人,4800,http://sz.58.com/zufang/30012470897221x.shtml
58,整租,鹏盛村 1室0厅1卫,1室0厅1卫,32㎡,None,八卦岭,个人,2200,http://sz.58.com/zufang/30037255594562x.shtml
58,整租,景发花园 2室2厅1卫,2室2厅1卫,85㎡,景发花园,景田,个人,5800,http://sz.58.com/zufang/30035163407434x.shtml
58,单间,赛格景苑 (单间出租)免中介 良好的品质 才能给你生,次卧(4室以上),6㎡,赛格景苑,景田,个人,1490,http://sz.58.com/hezu/30037235454403x.shtml
58,单间,香梅景田双地铁 福田景田市政大院 带独立阳台电梯房全,主卧(4室),20㎡,市政大院,景田,个人,1700,http://sz.58.com/hezu/28221688544047x.shtml
58,整租,俊景豪园 2室2厅1卫,2室2厅1卫,93㎡,None,景田,个人,7000,http://sz.58.com/zufang/30037216947662x.shtml
58,整租,景尚雅苑 1室1厅1卫,1室1厅1卫,45㎡,None,景田,个人,4500,http://sz.58.com/zufang/29917384626618x.shtml
58,整租,梅丰花园 1室1厅1卫,1室1厅1卫,39㎡,梅丰花园,下梅林,个人,680,http://sz.58.com/zufang/30037206656461x.shtml
58,整租,福田景田香蜜新村 2室2厅 75平米 精装修 押二付,2室2厅1卫,75㎡,香蜜新村,景田,个人,4850,http://sz.58.com/zufang/29097608745003x.shtml
58,整租,福田车公庙香蜜湖上沙 1室1厅1卫,1室1厅1卫,37㎡,None,车公庙,个人,3100,http://sz.58.com/zufang/30031642552633x.shtml
58,单间,汇龙花园 4室2厅 主卧 朝南北 精装修,主卧(4室),40㎡,汇龙花园,上梅林,个人,2200,http://sz.58.com/hezu/26059353694539x.shtml
58,整租,福田医院宿舍 1室1厅1卫,1室1厅1卫,30㎡,None,华强南,个人,2300,http://sz.58.com/zufang/29840226326070x.shtml
58,整租,金地海景花园 3室2厅2卫,3室2厅2卫,114㎡,金地海景花园C区,新洲,个人,8000,http://sz.58.com/zufang/29342851087937x.shtml
58,整租,久泰公寓 1室1厅1卫,1室1厅1卫,58㎡,久泰公寓,车公庙,个人,700,http://sz.58.com/zufang/30037169866680x.shtml
58,整租,下沙5坊 2室1厅1卫,2室1厅1卫,75㎡,None,下沙,个人,1200,http://sz.58.com/zufang/29923396301621x.shtml
58,整租,皇御苑三期御花园 2室2厅1卫,2室2厅1卫,70㎡,None,皇岗,个人,7000,http://sz.58.com/zufang/29913722032196x.shtml
58,整租,祥云天都世纪 1室1厅1卫,1室1厅1卫,50㎡,祥云天都世纪,新洲,个人,4200,http://sz.58.com/zufang/30037161464617x.shtml
58,单间,福田景田香蜜二村 5室1厅 次卧 朝北 中等装修,次卧(4室以上),50㎡,香蜜二村,景田,个人,1450,http://sz.58.com/hezu/29918933041101x.shtml
58,整租,东梅公寓 1室1厅1卫,1室1厅1卫,40㎡,东梅公寓,下梅林,个人,2300,http://sz.58.com/zufang/29781090918722x.shtml
58,整租,上沙 带阳台单间 个人转租 1室0厅1卫,1室0厅1卫,25㎡,None,上沙,个人,1200,http://sz.58.com/zufang/30037149907016x.shtml
58,整租,下沙地铁口站 1室1厅1卫,1室1厅1卫,32㎡,None,下沙,个人,1000,http://sz.58.com/zufang/30037143278538x.shtml
58,单间,kkone旁边 1室2厅1卫 男女不限,主卧(1室),66㎡,None,下沙,个人,1400,http://sz.58.com/hezu/29861567797811x.shtml
58,单间,华强北附近 单间带独立卫生间、还有一些家具,主卧(1室),8㎡,None,华强北,个人,500,http://sz.58.com/hezu/30037142632772x.shtml
58,单间,下梅林2室1厅1卫 合租,主卧(2室),70㎡,None,下梅林,个人,600,http://sz.58.com/hezu/30036922252721x.shtml
58,整租,上沙东村1000 1室0厅1卫,1室0厅1卫,20㎡,None,上沙,个人,1000,http://sz.58.com/zufang/30006625711939x.shtml
58,整租,振业翠海花园 4室2厅2卫,4室2厅2卫,194㎡,None,香蜜湖,个人,25000,http://sz.58.com/zufang/29983190712640x.shtml
58,整租,福田上沙龙秋村地铁口2房1厅转租 2室1厅1卫,2室1厅1卫,30㎡,None,竹子林,个人,3100,http://sz.58.com/zufang/30002760239044x.shtml
58,整租,个人出租 景田地铁口 茗香苑 精装单身公寓 家电全齐,1室0厅1卫,25㎡,中国茶宫茗香苑,景田,个人,2200,http://sz.58.com/zufang/29870812430911x.shtml
58,单间,金众小区 3室2厅 次卧 朝南 中等装修,次卧(3室),18㎡,None,竹子林,个人,1350,http://sz.58.com/hezu/29353537498054x.shtml
58,整租,五洲星苑110平超大阳台 2室2厅1卫,2室2厅1卫,70㎡,None,景田,个人,8500,http://sz.58.com/zufang/29849348245952x.shtml
58,单间,侨香公馆 2室1厅1卫 男女不限,主卧(2室),30㎡,None,竹子林,个人,2500,http://sz.58.com/hezu/28149552181443x.shtml
58,单间,下沙地铁口3室1厅主卧1300元每月,次卧(3室),11㎡,None,下沙,个人,1000,http://sz.58.com/hezu/29762895998285x.shtml
58,整租,东山花园(福 2室2厅1卫,2室2厅1卫,66㎡,东山花园(福田),中心区,个人,5000,http://sz.58.com/zufang/30037026802894x.shtml
58,单间,单间/女生合租怡枫园景田地铁口 采光好空间大 小区绿,主卧(3室),100㎡,怡枫园,景田,个人,1400,http://sz.58.com/hezu/29794127244092x.shtml
58,单间,香蜜湖地铁口 福田香蜜湖香蜜湖家属楼 全齐拎包住才次,主卧(4室),18㎡,香蜜湖住宅小区,香蜜湖,个人,1400,http://sz.58.com/hezu/28510826787004x.shtml
58,单间,新洲中心村 2室1厅1卫 限女生 家电齐全 交通生活,主卧(2室),40㎡,None,新洲,个人,1200,http://sz.58.com/hezu/29824859052997x.shtml
58,整租,地铁口单间出租釆光通风好拎包入住 1室0厅1卫,1室0厅1卫,18㎡,None,下沙,个人,1200,http://sz.58.com/zufang/29991087119659x.shtml
58,单间,下沙地铁口3室1厅主卧-个人房源不是中介,主卧(1室),17㎡,None,景田,个人,1000,http://sz.58.com/hezu/30036953010874x.shtml
58,单间,福田新洲沙尾、上沙地铁小区求合租,次卧(4室以上),17㎡,锦河苑,新洲,个人,1800,http://sz.58.com/hezu/29840270479804x.shtml
58,整租,花样年花好园 2室2厅1卫,2室2厅1卫,61㎡,None,车公庙,个人,6000,http://sz.58.com/zufang/30029152917817x.shtml
58,整租,金地名津 1室1厅1卫,1室1厅1卫,45㎡,None,福民新村,个人,5000,http://sz.58.com/zufang/27482019863357x.shtml
58,整租,岗厦春晖苑 1室1厅1卫,1室1厅1卫,42㎡,None,岗厦,个人,3900,http://sz.58.com/zufang/30014353129900x.shtml
58,单间,福田皇岗下围 2室1厅 次卧,次卧(2室),10㎡,None,皇岗,个人,1200,http://sz.58.com/hezu/29962721830860x.shtml
58,单间,个人转租全海花园 4室1厅1卫 男女不限,主卧(4室),23㎡,None,沙尾,个人,3420,http://sz.58.com/hezu/30003267058099x.shtml
58,单间,华强北单间出租 带家私空调,次卧(4室以上),12㎡,None,华强北,个人,1200,http://sz.58.com/hezu/29902645438395x.shtml
58,单间,福田华强南福星路131号小区 床铺出租 随时入住,主卧(2室),80㎡,None,华强南,个人,650,http://sz.58.com/hezu/29956142985285x.shtml
58,整租,景茗苑 1室0厅1卫,1室0厅1卫,25㎡,景茗苑,景田,个人,2200,http://sz.58.com/zufang/29961997817021x.shtml
58,整租,鑫海公寓 1室1厅1卫,1室1厅1卫,42㎡,None,下梅林,个人,3050,http://sz.58.com/zufang/30036891424580x.shtml
58,单间,祠堂村 2室1厅1卫,次卧(2室),20㎡,None,上梅林,个人,800,http://sz.58.com/hezu/25389836259627x.shtml
58,整租,向东围村 1室1厅1卫,1室1厅1卫,30㎡,None,上步,个人,1800,http://sz.58.com/zufang/29951926336958x.shtml
58,单间,下沙二坊主卧、仅限女生,主卧(2室),60㎡,None,下沙,个人,1350,http://sz.58.com/hezu/29967469720883x.shtml
58,单间,（个人）购物公园电梯房3室1厅1卫,次卧(3室),18㎡,None,福田,个人,1500,http://sz.58.com/hezu/29868078028082x.shtml
58,单间,景田地铁口旁 福田景田景田南住宅小区 朝南 全齐 拎,次卧(4室),15㎡,景田南住宅小区,景田,个人,1400,http://sz.58.com/hezu/29951129202109x.shtml
58,整租,金地花园.好优公寓 1室0厅1卫,1室0厅1卫,30㎡,None,沙嘴,个人,2800,http://sz.58.com/zufang/29917996966715x.shtml
58,单间,地铁站旁 生活交通便利 福田沙尾西村1室1厅 130,主卧(4室),36㎡,沙尾西村,中心区,个人,1300,http://sz.58.com/hezu/25940071950249x.shtml
58,单间,会展中心岗夏地铁口福华村小区拎包入住单间男女不限,主卧(3室),45㎡,None,福华新村,个人,1700,http://sz.58.com/hezu/30026554905782x.shtml
58,单间,深圳各区优质房源出租、无,主卧(3室),15㎡,振业翠海花园,香蜜湖,个人,1500,http://sz.58.com/hezu/30012420406331x.shtml
58,整租,香蜜时代 2室2厅1卫,2室2厅1卫,60㎡,None,香蜜湖,个人,6600,http://sz.58.com/zufang/29873730516168x.shtml
58,整租,深圳福田区皇岗村中心花园二单元801 2室2厅1卫,2室2厅1卫,90㎡,None,皇岗,个人,4000,http://sz.58.com/zufang/30036805913658x.shtml
58,单间,景田地铁站旁福田-景田主卧1500元/月,主卧,None,None,景田,个人,1500,http://sz.58.com/hezu/30036811467963x.shtml
58,单间,福田上步富豪大厦 5室1厅 主卧 精装修,主卧(4室以上),15㎡,富豪大厦,上步,个人,1200,http://sz.58.com/hezu/29995788783312x.shtml
58,单间,福田华强北黄木岗西区 3室1厅 次卧 朝南 中等装修,次卧(3室),15㎡,黄木岗西区,华强北,个人,1600,http://sz.58.com/hezu/29863071373749x.shtml
58,整租,泰安轩 2室1厅1卫,2室1厅1卫,50㎡,None,车公庙,个人,6500,http://sz.58.com/zufang/30036783450685x.shtml
58,整租,福田香蜜湖侨乡公馆 侨香公馆 精装修 温馨舒适,1室1厅1卫,50㎡,侨乡公馆,香蜜湖,个人,4666,http://sz.58.com/zufang/28766931595600x.shtml
58,单间,嘉洲豪园 3室1厅1卫 限女生,主卧(3室),35㎡,None,新洲,个人,2600,http://sz.58.com/hezu/25704045888812x.shtml
58,整租,车公庙-福田碧海红树园1室1厅1卫4500元,1室1厅1卫,None,碧海红树园,车公庙,个人,4500,http://sz.58.com/zufang/29984092536127x.shtml
58,整租,福田 京基滨河时代 近君临天下 东海国际 绿景虹湾,2室1厅1卫,86㎡,京基滨河时代广场,上沙,个人,11000,http://sz.58.com/zufang/29576009301834x.shtml
58,整租,尚书苑 1室1厅1卫,1室1厅1卫,45㎡,尚书苑,下梅林,个人,700,http://sz.58.com/zufang/30036722446405x.shtml
58,单间,福民地铁口楼上银庄大厦 1室1厅1卫 限女生合租,次卧(1室),30㎡,None,皇岗,个人,1200,http://sz.58.com/hezu/29992450148935x.shtml
58,单间,下沙五坊 1室1厅1卫 男女不限,主卧(1室),80㎡,None,下沙,个人,1200,http://sz.58.com/hezu/30023970132401x.shtml
58,单间,福田岗厦 岗厦统建楼 2室 1厅 次卧,次卧(两室),12㎡,None,岗厦,个人,1100,http://sz.58.com/hezu/29071355187635x.shtml
58,整租,凯丰花园 1室1厅1卫,1室1厅1卫,55㎡,凯丰花园,上梅林,个人,600,http://sz.58.com/zufang/30036710451399x.shtml
58,整租,万科温馨家园 4室1厅2卫,4室1厅2卫,139㎡,None,香蜜湖,个人,12000,http://sz.58.com/zufang/29735277017668x.shtml
58,整租,彩福大厦 1室1厅1卫,1室1厅1卫,38㎡,彩福大厦,中心区,个人,700,http://sz.58.com/zufang/30036697762125x.shtml
58,单间,越众小区 次卧 朝南 中等装修,次卧(4室),20㎡,None,竹子林,个人,1700,http://sz.58.com/hezu/26318809021369x.shtml
58,单间,香梅景田双地铁福田景田香蜜新村 精装修 全齐拎包住,次卧(4室),15㎡,香蜜新村,景田,个人,1600,http://sz.58.com/hezu/29724412375082x.shtml
58,单间,下梅林梅景裕林花园 三室两厅一卫 主卧次卧招租,次卧(3室),110㎡,None,下梅林,个人,1200,http://sz.58.com/hezu/30036649815497x.shtml
58,整租,福田区上梅林地铁站口 高档社区颐林雅苑 家电齐全合租,1室0厅0卫,15㎡,颐林雅苑,下梅林,个人,1400,http://sz.58.com/zufang/25091931768272x.shtml
58,单间,福田景发花园景田地铁站 豪宅区白领公寓 全新精装修拎,主卧(1室),15㎡,景发花园,景田,个人,1600,http://sz.58.com/hezu/25622092415929x.shtml
58,整租,福田下梅林梅林一村 3室1厅 92平米 简单装修 押,3室1厅1卫,92㎡,梅林一村,下梅林,个人,6000,http://sz.58.com/zufang/29879844805426x.shtml
58,单间,红荔村 3室1厅1卫 限女生,主卧(3室),87㎡,None,华强北,个人,1800,http://sz.58.com/hezu/29941363076153x.shtml
58,单间,大剧院斜对面温馨单间出租,次卧(4室),90㎡,None,福田,个人,1900,http://sz.58.com/hezu/29206153174205x.shtml
58,单间,岗厦地铁口免花园小区温馨合租家私齐全拎包入住,次卧(4室以上),12㎡,None,岗厦,个人,1600,http://sz.58.com/hezu/28567253105345x.shtml
58,整租,福瑞阁 3室2厅1卫,3室2厅1卫,92㎡,福瑞阁,新洲,个人,6800,http://sz.58.com/zufang/29680671322184x.shtml
58,整租,竹园小区 1室0厅1卫,1室0厅1卫,22㎡,None,竹子林,个人,1600,http://sz.58.com/zufang/29829942680628x.shtml
58,整租,华新村 1室0厅1卫,1室0厅1卫,25㎡,华新村,华强北,个人,1000,http://sz.58.com/zufang/30026433483984x.shtml
58,整租,鹏益花园 1室0厅1卫,1室0厅1卫,33㎡,None,八卦岭,个人,3100,http://sz.58.com/zufang/30001505871032x.shtml
58,整租,瑞达苑 1室0厅1卫,1室0厅1卫,20㎡,None,景田,个人,2200,http://sz.58.com/zufang/29994245472178x.shtml
58,整租,鑫海公寓 1室0厅1卫,1室0厅1卫,32㎡,鑫海公寓,下梅林,个人,2000,http://sz.58.com/zufang/30036594794697x.shtml
58,整租,碧海红树园 4室2厅2卫,4室2厅2卫,147㎡,碧海红树园,车公庙,个人,13000,http://sz.58.com/zufang/29781790697389x.shtml
58,整租,海康大厦 1室1厅1卫,1室1厅1卫,32㎡,None,上梅林,个人,3400,http://sz.58.com/zufang/30036579818438x.shtml
58,整租,翠堤湾 3室2厅 131平米 精装修 押二付一,3室2厅2卫,131㎡,None,沙尾,个人,11000,http://sz.58.com/zufang/29762853798441x.shtml
58,整租,发展兴苑西区 3室1厅2卫,3室1厅2卫,120㎡,None,购物公园,个人,15000,http://sz.58.com/zufang/30036567312964x.shtml
58,单间,蔡屋围金龙大厦旁 1室1厅1卫 限女生,主卧(1室),35㎡,None,荔枝公园,个人,1000,http://sz.58.com/hezu/29868200267466x.shtml
58,单间,华强北曼哈数码城 月租 拎包入住 非中介 华强地铁站,主卧(4室),150㎡,None,华强北,个人,800,http://sz.58.com/hezu/30012438976574x.shtml
58,单间,福田华强北桑达雅苑 合租 可月租 拎包住,次卧(3室),34㎡,桑达雅苑,华强北,个人,750,http://sz.58.com/hezu/29776612128557x.shtml
58,单间,中银花园 3室1厅1卫 男女不限,主卧(3室),10㎡,None,莲花三村,个人,2130,http://sz.58.com/hezu/30036450856900x.shtml
58,单间,福田竹子林建业北区 3室2厅 次卧,次卧(3室),30㎡,None,竹子林,个人,1850,http://sz.58.com/hezu/29227622427078x.shtml
58,整租,下沙四坊 1室0厅1卫,1室0厅1卫,20㎡,下沙四坊,下沙,个人,1200,http://sz.58.com/zufang/29957600281898x.shtml
58,单间,福田岗厦福华新村 4室2厅 次卧 朝北 中等装修,次卧(4室),9㎡,None,岗厦,个人,1800,http://sz.58.com/hezu/29929680313780x.shtml
58,整租,福田村大门坊 3室1厅1卫,3室1厅1卫,80㎡,None,华强南,个人,3500,http://sz.58.com/zufang/30015653195448x.shtml
58,整租,业主直租 香蜜湖 4室2厅 带学位 南北通透 豪华装,4室2厅2卫,120㎡,鸿运阁,香蜜湖,个人,7700,http://sz.58.com/zufang/21344706745109x.shtml
