源站点,租房类型,标题,室厅卫,面积,小区,地区,房源,价格,原文链接
58,整租,0中介低价租、花园小区谱心苑 1室1厅1卫,1室1厅1卫,45㎡,None,布心,个人,2300,http://sz.58.com/zufang/29902710317499x.shtml
58,整租,阳光新干线家园 1室1厅1卫,1室1厅1卫,40㎡,None,东门,个人,4000,http://sz.58.com/zufang/29752177884727x.shtml
58,床位,中心圈旺角一站式大厦全明透独立床位陆佰可饭澡网,次卧(2室),59㎡,None,人民南,个人,599,http://sz.58.com/hezu/29969714076751x.shtml
58,整租,罗湖蔡屋围幸福华府 1室0厅 40平米 豪华装修 押,1室0厅1卫,40㎡,幸福华府,蔡屋围,个人,3700,http://sz.58.com/zufang/26044476246318x.shtml
58,整租,京基东方华都 1室1厅1卫,1室1厅1卫,41㎡,None,黄贝岭,个人,3900,http://sz.58.com/zufang/29858583356355x.shtml
58,单间,翠竹苑 2室1厅1卫 无,主卧(2室),18㎡,None,翠竹,个人,1800,http://sz.58.com/hezu/29928755541454x.shtml
58,整租,华隆园 1室0厅1卫,1室0厅1卫,32㎡,None,东门,个人,2800,http://sz.58.com/zufang/29991922956741x.shtml
58,整租,松园南小区 1室0厅1卫,1室0厅1卫,20㎡,None,蔡屋围,个人,1500,http://sz.58.com/zufang/29968948272716x.shtml
58,单间,个人转租友谊大厦 男女不限 1300,隔断(1室),30㎡,None,人民南,个人,1300,http://sz.58.com/hezu/30045773191625x.shtml
58,单间,笋岗地铁口大学生宿舍出租 限男生,主卧(3室),98㎡,None,笋岗,个人,400,http://sz.58.com/hezu/29802159813801x.shtml
58,整租,金迪名苑 1室1厅1卫,1室1厅1卫,27㎡,None,布心,个人,2600,http://sz.58.com/zufang/29895072012587x.shtml
58,整租,松园南小区 1室1厅1卫,1室1厅1卫,30㎡,松园南小区,蔡屋围,个人,2200,http://sz.58.com/zufang/29951009280450x.shtml
58,整租,水库新村 2室1厅1卫,2室1厅1卫,60㎡,None,罗湖区委,个人,2800,http://sz.58.com/zufang/30045749029840x.shtml
58,整租,罗芳苑 1室1厅1卫,1室1厅1卫,40㎡,None,黄贝岭,个人,2500,http://sz.58.com/zufang/27396072241605x.shtml
58,单间,罗湖黄贝岭食品公司大院 4室2厅合租 豪华装修只限女,(4室),150㎡,食品公司大院,黄贝岭,个人,2500,http://sz.58.com/hezu/29840753737901x.shtml
58,整租,新天地名居 1室1厅1卫,1室1厅1卫,40㎡,None,黄贝岭,个人,3800,http://sz.58.com/zufang/30003127693251x.shtml
58,整租,利泰公寓 2室1厅1卫,2室1厅1卫,58㎡,None,洪湖,个人,3100,http://sz.58.com/zufang/29916609764402x.shtml
58,整租,田心村 1室0厅1卫,1室0厅1卫,20㎡,田心村,笋岗,个人,1400,http://sz.58.com/zufang/29173602687146x.shtml
58,单间,桂园路果园西 3室2厅1卫 男女不限,次卧(3室),15㎡,None,蔡屋围,个人,1500,http://sz.58.com/hezu/27393976809040x.shtml
58,整租,莲塘街道办 1室0厅1卫,1室0厅1卫,25㎡,None,莲塘,个人,1000,http://sz.58.com/zufang/30029487415747x.shtml
58,单间,罗湖莲塘畔山花园 1室0厅 主卧 朝南北 精装修,主卧(1室),30㎡,None,莲塘,个人,800,http://sz.58.com/hezu/29728861010757x.shtml
58,整租,红桂一街 1室0厅1卫,1室0厅1卫,45㎡,None,蔡屋围,个人,2000,http://sz.58.com/zufang/30036215779762x.shtml
58,整租,仙湖枫景家园 1室0厅1卫,1室0厅1卫,24㎡,None,莲塘,个人,800,http://sz.58.com/zufang/29984023464525x.shtml
58,整租,华丽小区 1室0厅1卫,1室0厅1卫,32㎡,None,留医部,个人,1700,http://sz.58.com/zufang/29999825715896x.shtml
58,整租,莲塘工业一区 1室0厅1卫,1室0厅1卫,25㎡,None,莲塘,个人,800,http://sz.58.com/zufang/30005545687480x.shtml
58,整租,渔民村 1室1厅1卫,1室1厅1卫,38㎡,渔民村,人民南,个人,3300,http://sz.58.com/zufang/30035022127813x.shtml
58,单间,东门女生合租 电梯房 水电全包 有空调洗衣机,主卧(2室),98㎡,None,东门,个人,600,http://sz.58.com/hezu/29970978040655x.shtml
58,整租,布心花园一区 4室1厅1卫,4室1厅1卫,15㎡,布心花园一区,布心,个人,1790,http://sz.58.com/zufang/30045660388552x.shtml
58,整租,新世界四季御园 3室1厅1卫,3室1厅1卫,76㎡,None,东湖,个人,4499,http://sz.58.com/zufang/30022903414854x.shtml
58,单间,黄贝岭华侨新村 1室1厅1卫 男女不限,隔断(1室),20㎡,None,黄贝岭,个人,2000,http://sz.58.com/hezu/30045564772019x.shtml
58,整租,南华大厦 1室0厅1卫,1室0厅1卫,14㎡,None,国贸,个人,1300,http://sz.58.com/zufang/29993962757938x.shtml
58,整租,黄贝岭上村1 1室1厅1卫,1室1厅1卫,35㎡,None,黄贝岭,个人,1800,http://sz.58.com/zufang/30045643515712x.shtml
58,整租,广场北街小区 1室0厅 21平米 精装修 押一付一,1室0厅1卫,21㎡,广场北街小区,蔡屋围,个人,1860,http://sz.58.com/zufang/27458073364423x.shtml
58,整租,蛟湖路片区六号大院 2室2厅1卫,2室2厅1卫,77㎡,None,东门,个人,5000,http://sz.58.com/zufang/29885629317941x.shtml
58,整租,东门商圈内地铁上盖物业温馨1房1厅业主诚意直租,1室1厅1卫,50㎡,港澳8号,东门,个人,4600,http://sz.58.com/zufang/29735188498371x.shtml
58,整租,金稻田公寓 1室1厅1卫,1室1厅1卫,30㎡,None,草埔,个人,2300,http://sz.58.com/zufang/30028728799184x.shtml
58,整租,骏庭名园 1室1厅1卫,1室1厅1卫,53㎡,None,罗湖,个人,4300,http://sz.58.com/zufang/29864186490573x.shtml
58,整租,英达花园 1室1厅1卫,1室1厅1卫,40㎡,英达花园,水贝,个人,3500,http://sz.58.com/zufang/30025215718350x.shtml
58,整租,业主出租城市天地广场C栋一房 1室1厅1卫,1室1厅1卫,50㎡,None,人民南,个人,3800,http://sz.58.com/zufang/29959984879799x.shtml
58,整租,东门168 1室1厅1卫,1室1厅1卫,30㎡,东门168,东门,个人,2880,http://sz.58.com/zufang/30045594665921x.shtml
58,单间,小区精装修主卧出租、短租、房租优惠,主卧(2室),56㎡,None,罗湖区委,个人,2600,http://sz.58.com/hezu/30036342015055x.shtml
58,整租,边检大院 3室2厅1卫,3室2厅1卫,107㎡,None,人民南,个人,8000,http://sz.58.com/zufang/29852723395003x.shtml
58,整租,百仕达花园一 3室2厅2卫,3室2厅2卫,115㎡,百仕达花园一期,翠竹,个人,9100,http://sz.58.com/zufang/29948710611140x.shtml
58,整租,水库新村文康楼 1室0厅1卫,1室0厅1卫,45㎡,None,黄贝岭,个人,1600,http://sz.58.com/zufang/29939172498610x.shtml
58,整租,高嘉大厦 1室0厅1卫,1室0厅1卫,27㎡,None,国贸,个人,1800,http://sz.58.com/zufang/30023616864945x.shtml
58,整租,碧清园 2室1厅1卫,2室1厅1卫,58㎡,碧清园,泥岗,个人,4000,http://sz.58.com/zufang/29938771498691x.shtml
58,整租,罗湖村 1室0厅1卫,1室0厅1卫,15㎡,None,罗湖,个人,1700,http://sz.58.com/zufang/29983132419402x.shtml
58,单间,罗湖蔡屋围荔景大厦 合租房 无 可以月租,隔断(3室),23㎡,荔景大厦商住楼,蔡屋围,个人,750,http://sz.58.com/hezu/30039074372010x.shtml
58,整租,渔民村 1室1厅1卫,1室1厅1卫,38㎡,None,蔡屋围,个人,3500,http://sz.58.com/zufang/30045280876356x.shtml
58,单间,幸福万象大厦 3室2厅2卫 男女不限,主卧(3室),98㎡,None,人民南,个人,3500,http://sz.58.com/hezu/29990363141836x.shtml
58,整租,向西花园 1室0厅1卫,1室0厅1卫,20㎡,向西花园,东门,个人,850,http://sz.58.com/zufang/29956996008123x.shtml
58,整租,东门城东小区 1室0厅1卫,1室0厅1卫,26㎡,None,东门,个人,1500,http://sz.58.com/zufang/29990384996036x.shtml
58,单间,罗湖黄贝岭锦上花家园 3室1厅 主卧 朝南北 精装修,主卧(3室),12㎡,锦上花家园,黄贝岭,个人,1590,http://sz.58.com/hezu/30045509043399x.shtml
58,整租,金迪名苑 1室0厅1卫,1室0厅1卫,28㎡,None,布心,个人,2400,http://sz.58.com/zufang/30024873697738x.shtml
58,整租,旭飞华天苑B 2室1厅 54平米 简单装修 押二付一,2室1厅1卫,54㎡,None,红岗花园,个人,3200,http://sz.58.com/zufang/26263300612785x.shtml
58,整租,鹏瑞仙桐雅轩 2室2厅 69平米 精装修 押二付一,2室2厅1卫,69㎡,鹏瑞仙桐雅轩,莲塘,个人,3900,http://sz.58.com/zufang/29029288268218x.shtml
58,整租,田苑小区2房2厅 2室2厅1卫,2室2厅1卫,86㎡,None,田贝,个人,4500,http://sz.58.com/zufang/30016239366452x.shtml
58,单间,罗湖火车站旁 华民大厦 可以按月租 押金200,次卧(2室),23㎡,华民大厦,人民南,个人,750,http://sz.58.com/hezu/30038668711868x.shtml
58,整租,罗湖莲塘鹏兴花园二期 2室2厅 60平米 中等装修,2室2厅1卫,60㎡,鹏兴花园二期,莲塘,个人,3900,http://sz.58.com/zufang/29615800523692x.shtml
58,整租,港岛银座 1室1厅1卫,1室1厅1卫,60㎡,港岛银座,蔡屋围,个人,4500,http://sz.58.com/zufang/26915685136197x.shtml
58,整租,罗湖东门老街晒布地铁站A出口城东小区 1室0厅1卫,1室0厅1卫,30㎡,None,东门,个人,1550,http://sz.58.com/zufang/30045273722445x.shtml
58,整租,景贝南住宅区 1室0厅1卫,1室0厅1卫,26㎡,None,黄贝岭,个人,1300,http://sz.58.com/zufang/29902075622190x.shtml
58,整租,南海中心 1室1厅1卫,1室1厅1卫,32㎡,南海中心,东门,个人,2500,http://sz.58.com/zufang/29979545149610x.shtml
58,整租,世界金融中心-世金国际 2室1厅1卫,2室1厅1卫,83㎡,None,蔡屋围,个人,7700,http://sz.58.com/zufang/29951102650423x.shtml
58,单间,罗湖蔡屋围鸿隆世纪广场 合租房 设施齐全 拎包入住,次卧(2室),122㎡,None,蔡屋围,个人,750,http://sz.58.com/hezu/30038389837629x.shtml
58,单间,罗湖笋岗梅园新村 2室1厅 次卧 朝南 简单装修,次卧(2室),70㎡,梅园新村,笋岗,个人,800,http://sz.58.com/hezu/30045426043984x.shtml
58,单间,港莲一村 3室1厅1卫 男女不限,主卧(3室),16㎡,None,莲塘,个人,900,http://sz.58.com/hezu/29951596858703x.shtml
58,单间,罗湖人民南置地逸轩 合租房 国贸附近的上班族首选,次卧(2室),35㎡,置地逸轩,人民南,个人,750,http://sz.58.com/hezu/30037498692683x.shtml
58,整租,金众经典家园 3室2厅1卫,3室2厅1卫,95㎡,None,蔡屋围,个人,6300,http://sz.58.com/zufang/21442943156768x.shtml
58,整租,置地广场 1室0厅1卫,1室0厅1卫,30㎡,None,人民南,个人,3800,http://sz.58.com/zufang/30040278184361x.shtml
58,单间,宝明花园笋岗-罗湖主卧1100元/月,主卧,None,宝明花园,笋岗,个人,1100,http://sz.58.com/hezu/30045416018609x.shtml
58,整租,罗湖公安宿舍 3室1厅1卫,3室1厅1卫,80㎡,None,人民南,个人,6500,http://sz.58.com/zufang/30036309549124x.shtml
58,单间,罗湖蔡屋围桂花大厦 合租房 地王大厦旁边 靠近东门,次卧(3室),105㎡,桂花大厦,蔡屋围,个人,750,http://sz.58.com/hezu/29888700156841x.shtml
58,单间,罗湖蔡屋围鸿隆世纪广场 合租房 设施齐全 拎包入住,隔断(2室),21㎡,鸿隆世纪广场,蔡屋围,个人,750,http://sz.58.com/hezu/29781864293818x.shtml
58,单间,罗湖蔡屋围供电南苑 大剧院地铁站F出口 就在万象城旁,次卧(3室),103㎡,供电南苑,蔡屋围,个人,750,http://sz.58.com/hezu/29888273361973x.shtml
58,整租,旺业豪苑 1室1厅1卫,1室1厅1卫,45㎡,None,东门,个人,3200,http://sz.58.com/zufang/30035755007181x.shtml
58,整租,联华大厦 1室0厅1卫,1室0厅1卫,26㎡,联华大厦,国贸,个人,2000,http://sz.58.com/zufang/30001242321066x.shtml
58,整租,水库新村 1室1厅1卫,1室1厅1卫,40㎡,None,水库,个人,1900,http://sz.58.com/zufang/30002605670096x.shtml
58,整租,罗湖水贝噼啪公寓 1室1厅 40平米 精装修 押一付,1室1厅1卫,40㎡,None,水贝,个人,3800,http://sz.58.com/zufang/29726612829001x.shtml
58,整租,拗下村 1室1厅1卫,1室1厅1卫,50㎡,None,莲塘,个人,1500,http://sz.58.com/zufang/30045327063368x.shtml
58,整租,噼啪公寓 1室1厅1卫,1室1厅1卫,38㎡,None,水贝,个人,3680,http://sz.58.com/zufang/29968131171381x.shtml
58,整租,免房通风干净可拎包入住,1室0厅1卫,None,旭飞华天苑,泥岗,个人,1600,http://sz.58.com/zufang/30045364501435x.shtml
58,整租,个人房源房东急出租1400—2200元单身公寓拎包入,1室0厅1卫,25㎡,None,国贸,个人,1400,http://sz.58.com/zufang/29890515453625x.shtml
58,整租,广场北街 1室1厅1卫,1室1厅1卫,10㎡,None,罗湖,个人,1600,http://sz.58.com/zufang/30045352484797x.shtml
58,整租,金丽豪苑 1室1厅1卫,1室1厅1卫,40㎡,None,翠竹,个人,2900,http://sz.58.com/zufang/29959442828740x.shtml
58,整租,罗湖人民南海丰苑大厦 1室0厅 25平米 中等装修,1室0厅1卫,15㎡,海丰苑大厦,人民南,个人,1000,http://sz.58.com/zufang/28607948997172x.shtml
58,整租,东方都会 1室1厅1卫,1室1厅1卫,40㎡,东方都会,黄贝岭,个人,3300,http://sz.58.com/zufang/30033985417642x.shtml
58,整租,聚宝公寓 1室0厅1卫,1室0厅1卫,28㎡,None,莲塘,个人,900,http://sz.58.com/zufang/30005808887118x.shtml
58,整租,旭飞华达园一期 1室1厅1卫,1室1厅1卫,38㎡,None,翠竹,个人,3200,http://sz.58.com/zufang/29951448606130x.shtml
58,单间,地铁站附近 云峰花园 合租房 限男生,次卧(3室),121㎡,None,人民南,个人,650,http://sz.58.com/hezu/30045303520439x.shtml
58,单间,东门老街 南海中心 楼下就是晒布地铁站 环境好,次卧(3室),102㎡,南海中心,东门,个人,650,http://sz.58.com/hezu/29887845722946x.shtml
58,单间,水库新村 1室1卫 男女不限 拎包入住、干净卫生,主卧(1室),26㎡,None,水库,个人,1500,http://sz.58.com/hezu/30035559158723x.shtml
58,整租,城东小区 1室0厅1卫,1室0厅1卫,25㎡,城东小区,东门,个人,1500,http://sz.58.com/zufang/29979137919045x.shtml
58,单间,房东直租全套家私拎包入住河南经贸大院,次卧(4室),18㎡,None,蔡屋围,个人,1300,http://sz.58.com/hezu/27058883255987x.shtml
58,单间,0中介 罗湖太安地铁口布心花园二区 豪华单间拎包入住,主卧(4室),13㎡,布心花园二区,布心,个人,1560,http://sz.58.com/hezu/29958861683789x.shtml
58,整租,凯悦华庭 2室1厅1卫,2室1厅1卫,60㎡,None,东门,个人,6300,http://sz.58.com/zufang/30045290309305x.shtml
