源站点,租房类型,标题,室厅卫,面积,小区,地区,房源,价格,原文链接
58,整租,光明1号 豪华装修 拎包入住 让你出门都能找到家的感,3室2厅1卫,79㎡,光明1号,光明新区,个人,3300,http://sz.58.com/zufang/29911996761921x.shtml
58,整租,单间、一房一厅、二房一厅,1室1厅1卫,40㎡,None,光明新区,个人,480,http://sz.58.com/zufang/26036882436791x.shtml
58,单间,楼村 3室2厅1卫 男女不限,次卧(3室),80㎡,None,光明新区,个人,350,http://sz.58.com/hezu/29819882578381x.shtml
58,单间,公明街道将石 1室0厅 主卧,主卧(1室),20㎡,None,光明新区,个人,300,http://sz.58.com/hezu/29947332259509x.shtml
58,单间,光明新区公明镇玉律村南海百货乐家公寓 1室1厅1卫,主卧(1室),30㎡,None,光明新区,个人,530,http://sz.58.com/hezu/29912885662633x.shtml
58,单间,公寓 1室1厅1卫带家电,主卧(1室),25㎡,None,光明新区,个人,1100,http://sz.58.com/hezu/29441696562747x.shtml
58,整租,红花公馆 3室2厅1卫,3室2厅1卫,95㎡,None,光明新区,个人,1900,http://sz.58.com/zufang/29971388100011x.shtml
58,整租,光明峰荟 3室2厅2卫,3室2厅2卫,90㎡,None,光明新区,个人,2999,http://sz.58.com/zufang/29744667834052x.shtml
58,整租,光明新区公明塘尾村 3室2厅 70平米 精装修电梯房,3室2厅1卫,78㎡,None,光明新区,个人,1300,http://sz.58.com/zufang/29925387056590x.shtml
58,整租,德丰豪庭 2室1厅1卫,2室1厅1卫,75㎡,None,光明新区,个人,1500,http://sz.58.com/zufang/30040576891197x.shtml
58,整租,合众豪庭 2室2厅1卫,2室2厅1卫,90㎡,None,光明新区,个人,2500,http://sz.58.com/zufang/30040372989509x.shtml
58,单间,单间转租、急事回家想转租、要回压金、这个月己交租还有,主卧(1室),18㎡,None,光明新区,个人,400,http://sz.58.com/hezu/30039212240201x.shtml
58,整租,光明新区马田街道大围旧村147号 3室1厅1卫,3室1厅1卫,75㎡,None,光明新区,个人,1100,http://sz.58.com/zufang/30028611864270x.shtml
58,整租,正兆景嘉园 3室2厅2卫,3室2厅2卫,85㎡,正兆景嘉园,光明新区,个人,2500,http://sz.58.com/zufang/30017370594883x.shtml
58,整租,明知花苑 2室2厅1卫,2室2厅1卫,85㎡,None,光明新区,个人,2000,http://sz.58.com/zufang/30038362262220x.shtml
58,整租,公明塘前路阳光华苑 2室1厅2卫,2室1厅2卫,110㎡,None,光明新区,个人,1600,http://sz.58.com/zufang/29968597541441x.shtml
58,整租,光明新区公明街道将石社区将围村157号 3室2厅1卫,3室2厅1卫,83㎡,None,光明新区,个人,1200,http://sz.58.com/zufang/29899623163828x.shtml
58,单间,公明田寮村 公园夜市街1室1厅1卫 男女不限,主卧(1室),30㎡,None,光明新区,个人,350,http://sz.58.com/hezu/30037855770952x.shtml
58,整租,宏发上域花园 3室2厅1卫,3室2厅1卫,85㎡,宏发上域花园,光明新区,个人,4500,http://sz.58.com/zufang/29967820689348x.shtml
58,整租,138平方包部分家电 4室2厅2卫2200元,4室2厅2卫,None,None,光明新区,个人,2200,http://sz.58.com/zufang/29982134583114x.shtml
58,整租,恒海园 2室1厅1卫,2室1厅1卫,91㎡,None,光明新区,个人,1500,http://sz.58.com/zufang/29994522978747x.shtml
58,整租,光明新区恒海园 2室1厅1卫,2室1厅1卫,91㎡,None,光明新区,个人,1500,http://sz.58.com/zufang/29981705502130x.shtml
58,整租,出租一房一厅450元电梯房 1室1厅1卫,1室1厅1卫,70㎡,None,光明新区,个人,450,http://sz.58.com/zufang/30035215381562x.shtml
58,整租,金湖苑 3室2厅1卫,3室2厅1卫,110㎡,None,光明新区,个人,1500,http://sz.58.com/zufang/29381949214918x.shtml
58,整租,楼村小学旁边 2室1厅1卫,2室1厅1卫,60㎡,None,光明新区,个人,500,http://sz.58.com/zufang/30036648217022x.shtml
58,整租,田寮社区 2室1厅1卫,2室1厅1卫,65㎡,None,光明新区,个人,700,http://sz.58.com/zufang/30036626527402x.shtml
58,整租,宏发美域 3室2厅1卫,3室2厅1卫,109㎡,None,光明新区,个人,4200,http://sz.58.com/zufang/30036532671795x.shtml
58,整租,宏发上域花园 1室1厅1卫,1室1厅1卫,38㎡,None,光明新区,个人,2100,http://sz.58.com/zufang/30013363085893x.shtml
58,整租,宏发上域花园 2室2厅1卫,2室2厅1卫,70㎡,None,光明新区,个人,2000,http://sz.58.com/zufang/29826072689724x.shtml
58,整租,瓦房出住两层楼出住280元 2室2厅1卫,2室2厅1卫,120㎡,None,光明新区,个人,280,http://sz.58.com/zufang/30036412738358x.shtml
58,整租,公明楼村居委会旁 3室1厅1卫,3室1厅1卫,70㎡,None,光明新区,个人,1100,http://sz.58.com/zufang/29904146807855x.shtml
58,整租,马山头公交站附近 2室1厅1卫,2室1厅1卫,50㎡,None,光明新区,个人,580,http://sz.58.com/zufang/30035859749047x.shtml
58,整租,阳光雅苑光明新区四房两厅带入户厅 4室2厅2卫,4室2厅2卫,148㎡,None,光明新区,个人,2800,http://sz.58.com/zufang/29836740482107x.shtml
58,整租,瑞园荔景 2室2厅1卫,2室2厅1卫,89㎡,None,光明新区,个人,1200,http://sz.58.com/zufang/30012607072072x.shtml
58,整租,光明峰荟 4室2厅2卫,4室2厅2卫,87㎡,None,光明新区,个人,4200,http://sz.58.com/zufang/29923165085230x.shtml
58,整租,鼎盛大厦 1室1厅1卫,1室1厅1卫,40㎡,None,光明新区,个人,700,http://sz.58.com/zufang/30026499966285x.shtml
58,单间,光明新区公明塘尾塘府 3室2厅 主卧 朝南 豪华装修,主卧(3室),50㎡,None,光明新区,个人,800,http://sz.58.com/hezu/30034792142405x.shtml
58,整租,光明大第 4室2厅2卫,4室2厅2卫,130㎡,光明大第,光明新区,个人,5000,http://sz.58.com/zufang/30034781025997x.shtml
58,单间,合水口带电梯新房 环境好 家电齐全,主卧(3室),25㎡,None,光明新区,个人,300,http://sz.58.com/hezu/29725204440115x.shtml
58,整租,公明田寮景田大厦 2室1厅1卫,2室1厅1卫,68㎡,None,光明新区,个人,1200,http://sz.58.com/zufang/30034335282762x.shtml
58,整租,光明新区融域名城 2室1厅 80平米 精装修 押一付,2室1厅1卫,80㎡,融域名城,光明新区,个人,2500,http://sz.58.com/zufang/27538061458986x.shtml
58,整租,公明塘尾 2室1厅1卫,2室1厅1卫,80㎡,None,光明新区,个人,750,http://sz.58.com/zufang/30027211638198x.shtml
58,整租,荔园小区 2室2厅1卫,2室2厅1卫,60㎡,None,光明新区,个人,1200,http://sz.58.com/zufang/29936950536254x.shtml
58,单间,田寮怡馨居 2室1厅1卫 限女,次卧(2室),90㎡,None,光明新区,个人,600,http://sz.58.com/hezu/30023423612097x.shtml
58,整租,公明长春花园 4室2厅2卫,4室2厅2卫,108㎡,None,光明新区,个人,2100,http://sz.58.com/zufang/30033376387511x.shtml
58,整租,明安花园 3室2厅2卫,3室2厅2卫,122㎡,None,光明新区,个人,3500,http://sz.58.com/zufang/29957330675520x.shtml
58,整租,富荣阁 1室0厅1卫,1室0厅1卫,35㎡,None,光明新区,个人,900,http://sz.58.com/zufang/29921012128182x.shtml
58,整租,公明上辇 2室1厅1卫,2室1厅1卫,50㎡,None,光明新区,个人,1000,http://sz.58.com/zufang/30013531414466x.shtml
58,整租,德丰豪庭 3室1厅1卫,3室1厅1卫,108㎡,德丰豪庭,光明新区,个人,1500,http://sz.58.com/zufang/26933932567849x.shtml
58,整租,下村新村一排104号 1室1厅1卫,1室1厅1卫,45㎡,None,光明新区,个人,500,http://sz.58.com/zufang/29936652156586x.shtml
58,整租,景田大厦 3室1厅1卫,3室1厅1卫,98㎡,None,光明新区,个人,2000,http://sz.58.com/zufang/29978098088902x.shtml
58,单间,公明第一小学光明新区主卧350元/月,主卧(2室),None,None,光明新区,个人,350,http://sz.58.com/hezu/30028952885417x.shtml
58,单间,长圳材长圳路 1室1卫 男女不限,主卧(1室),25㎡,None,光明新区,个人,350,http://sz.58.com/hezu/29800633703498x.shtml
58,整租,光明新区光明峰荟3室2厅2卫2500元,3室2厅2卫,None,光明峰荟,光明新区,个人,2500,http://sz.58.com/zufang/30028462834225x.shtml
58,整租,鼎盛大厦 3室2厅2卫,3室2厅2卫,80㎡,None,光明新区,个人,2600,http://sz.58.com/zufang/29939367540280x.shtml
58,整租,畔山南岸（马田小学附近） 1室1厅1卫,1室1厅1卫,50㎡,None,光明新区,个人,900,http://sz.58.com/zufang/29429750751169x.shtml
58,整租,中正楼 3室2厅2卫,3室2厅2卫,108㎡,None,光明新区,个人,2000,http://sz.58.com/zufang/29906857629892x.shtml
58,整租,光明苑 4室1厅1卫,4室1厅1卫,95㎡,None,光明新区,个人,2300,http://sz.58.com/zufang/30026364333389x.shtml
58,整租,面前岭 3室2厅1卫,3室2厅1卫,89㎡,None,光明新区,个人,1800,http://sz.58.com/zufang/29934795566528x.shtml
58,整租,西田村委 2室1厅1卫,2室1厅1卫,50㎡,None,光明新区,个人,700,http://sz.58.com/zufang/30025012953550x.shtml
58,整租,秋园雅苑 1室1厅1卫,1室1厅1卫,65㎡,None,光明新区,个人,1700,http://sz.58.com/zufang/30024513072321x.shtml
58,整租,光明新区将石全新3室2厅1卫1300元,3室2厅1卫,None,None,光明新区,个人,1300,http://sz.58.com/zufang/29945733352369x.shtml
58,整租,福盈中央山花 3室2卫,3室2卫,88㎡,福盈中央山花园,光明新区,个人,2500,http://sz.58.com/zufang/30023657342658x.shtml
58,整租,公明田寮公园旁 3室1厅1卫,3室1厅1卫,88㎡,None,光明新区,个人,2200,http://sz.58.com/zufang/30017939740218x.shtml
58,整租,福盈中央山花 2室2厅1卫,2室2厅1卫,70㎡,福盈中央山花园,光明新区,个人,2000,http://sz.58.com/zufang/30023083583552x.shtml
58,单间,2室1厅1卫 男女不限,主卧(2室),40㎡,None,光明新区,个人,700,http://sz.58.com/hezu/29823374512683x.shtml
58,整租,公明天虹附近 1室0厅1卫,1室0厅1卫,20㎡,None,光明新区,个人,300,http://sz.58.com/zufang/29564065864367x.shtml
58,单间,甲子塘村 1室1厅1卫 限女生,主卧(1室),20㎡,None,光明新区,个人,400,http://sz.58.com/hezu/25019653759169x.shtml
58,整租,麒麟公寓、有单间、一房1厅两房1厅。,1室1厅1卫,50㎡,None,光明新区,个人,500,http://sz.58.com/zufang/29048649913141x.shtml
58,整租,undefined-光明新区秋园雅苑3室1厅1卫20,3室1厅1卫,None,秋园雅苑,光明新区,个人,2000,http://sz.58.com/zufang/30022463233474x.shtml
58,单间,光明新区福盈中央山花 3室2厅 主卧 朝东南 精装修,主卧(3室),107㎡,福盈中央山花园,光明新区,个人,4500,http://sz.58.com/hezu/30022359801772x.shtml
58,整租,南庄社区 3室2厅1卫,3室2厅1卫,83㎡,None,光明新区,个人,1350,http://sz.58.com/zufang/29956900842419x.shtml
58,整租,融域名城 2室1厅1卫,2室1厅1卫,80㎡,融域名城,光明新区,个人,2200,http://sz.58.com/zufang/30022148579393x.shtml
58,整租,光明大第 4室2厅,4室2厅,2㎡,光明大第,光明新区,个人,5000,http://sz.58.com/zufang/29959897673276x.shtml
58,整租,宏发嘉域 1室1厅 46平米 豪华装修 押二付二,1室1厅1卫,46㎡,None,光明新区,个人,2500,http://sz.58.com/zufang/29878599122880x.shtml
58,整租,公民田寮公园旁 3室1厅1卫,3室1厅1卫,88㎡,None,光明新区,个人,2200,http://sz.58.com/zufang/30017848721593x.shtml
58,整租,宏发嘉域 4室2厅2卫,4室2厅2卫,89㎡,None,光明新区,个人,3400,http://sz.58.com/zufang/30015325794757x.shtml
58,整租,宏发嘉域 3室2厅2卫,3室2厅2卫,89㎡,None,光明新区,个人,3200,http://sz.58.com/zufang/29946465838138x.shtml
58,整租,樟坑一区 2室1厅1卫,2室1厅1卫,65㎡,None,光明新区,个人,2000,http://sz.58.com/zufang/29948471660111x.shtml
58,整租,光明新区公明上村红花山公园后门3室2厅1卫1800元,3室2厅1卫,None,None,光明新区,个人,1800,http://sz.58.com/zufang/30013616719670x.shtml
58,整租,华明苑 3室2厅2卫,3室2厅2卫,115㎡,None,光明新区,个人,3500,http://sz.58.com/zufang/30001285307085x.shtml
58,整租,公明长圳新村西六巷12号 2室1厅1卫,2室1厅1卫,70㎡,None,光明新区,个人,600,http://sz.58.com/zufang/30000079580106x.shtml
58,整租,公明新围旧路旅店转让 1室0厅0卫,1室0厅0卫,500㎡,None,光明新区,个人,5500,http://sz.58.com/zufang/30012586106191x.shtml
58,整租,融域名城 4室2厅2卫,4室2厅2卫,138㎡,None,光明新区,个人,3500,http://sz.58.com/zufang/29817613698091x.shtml
58,整租,》》精装家配齐全豪景房出租?两房一厅 Spa冲凉房+,2室1厅1卫,85㎡,None,光明新区,个人,2000,http://sz.58.com/zufang/29838593975112x.shtml
58,整租,公明塘尾幸福花苑 3室2厅2卫,3室2厅2卫,100㎡,None,光明新区,个人,2000,http://sz.58.com/zufang/29594779416781x.shtml
58,单间,宏发上域花园 2室2厅1卫 限女生 爱干净,次卧(2室),70㎡,None,光明新区,个人,2000,http://sz.58.com/hezu/29826119040323x.shtml
58,单间,宝加苑大厦 3室2厅 主卧,主卧(3室),105㎡,None,光明新区,个人,600,http://sz.58.com/hezu/29984315481163x.shtml
58,整租,宏发雍景城 4室2厅2卫,4室2厅2卫,116㎡,None,光明新区,个人,3800,http://sz.58.com/zufang/29982654038978x.shtml
58,整租,公明老街 1室0厅1卫,1室0厅1卫,15㎡,None,光明新区,个人,200,http://sz.58.com/zufang/29990489960876x.shtml
58,整租,光明新区明知花苑2室2厅1卫1400元好户型、随时看,2室2厅1卫,9㎡,明知花苑,光明新区,个人,1400,http://sz.58.com/zufang/29985296518340x.shtml
58,单间,深圳公明田寮村 1室1厅1卫 男女不限,主卧(1室),30㎡,None,光明新区,个人,350,http://sz.58.com/hezu/30007379409996x.shtml
58,整租,光明新区公明南庄老村三巷18号2室1厅1卫680元,2室1厅1卫,None,None,光明新区,个人,680,http://sz.58.com/zufang/29885430682944x.shtml
58,整租,光明新区秋园雅苑 3室2厅 120平米 精装修 押二,3室2厅1卫,120㎡,秋园雅苑,光明新区,个人,2700,http://sz.58.com/zufang/29803295993023x.shtml
58,整租,宏发嘉域 4室2厅1卫,4室2厅1卫,89㎡,宏发嘉域,光明新区,个人,4000,http://sz.58.com/zufang/30002713563831x.shtml
58,整租,公明街道将石 1室0厅1卫,1室0厅1卫,20㎡,None,光明新区,个人,300,http://sz.58.com/zufang/29947455189419x.shtml
58,整租,公明峰荟花园 5室2厅2卫,5室2厅2卫,142㎡,None,光明新区,个人,4500,http://sz.58.com/zufang/29928629266119x.shtml
58,整租,深房传麒山 5室2厅3卫,5室2厅3卫,180㎡,None,光明新区,个人,7000,http://sz.58.com/zufang/30002107718199x.shtml
58,整租,李松郎好佰利超市楼上 2室1厅1卫,2室1厅1卫,50㎡,None,光明新区,个人,700,http://sz.58.com/zufang/29934435565644x.shtml
58,整租,深房传麒山 2室2厅1卫,2室2厅1卫,89㎡,深房传麒山,光明新区,个人,4600,http://sz.58.com/zufang/30000979972165x.shtml
58,整租,光明新区公明 1室1厅 35平米 简单装修 押一付一,1室1厅1卫,35㎡,None,光明新区,个人,550,http://sz.58.com/zufang/24485783216947x.shtml
58,整租,公明红花山公 3室2厅2卫,3室2厅2卫,98㎡,None,光明新区,个人,2600,http://sz.58.com/zufang/30000916550471x.shtml
58,整租,田寮社区全新电梯房 2室1厅1卫,2室1厅1卫,65㎡,None,光明新区,个人,650,http://sz.58.com/zufang/29923691248575x.shtml
58,整租,秋园雅苑 1室1厅1卫,1室1厅1卫,50㎡,秋园雅苑,光明新区,个人,1500,http://sz.58.com/zufang/30000633185843x.shtml
58,整租,马山头居委会旁 3室2厅1卫,3室2厅1卫,78㎡,None,光明新区,个人,1000,http://sz.58.com/zufang/30000361378254x.shtml
58,单间,塘尾小区 4室1厅1卫 男女不限,主卧(4室),10㎡,None,光明新区,个人,300,http://sz.58.com/hezu/29995950060612x.shtml
58,单间,淘金雅苑 3室1厅1卫 男女不限,次卧(3室),90㎡,None,光明新区,个人,300,http://sz.58.com/hezu/29995097825600x.shtml
58,整租,公明合水口居 3室2厅1卫,3室2厅1卫,93㎡,None,光明新区,个人,1900,http://sz.58.com/zufang/29994973490248x.shtml
58,单间,单身公寓精装,主卧(1室),40㎡,None,光明新区,个人,800,http://sz.58.com/hezu/29983654136398x.shtml
58,单间,融域名城 2室1厅1卫 限女生,次卧(2室),10㎡,None,光明新区,个人,1200,http://sz.58.com/hezu/29979944182836x.shtml
58,整租,周小春诊所对 1室1厅1卫,1室1厅1卫,70㎡,None,光明新区,个人,400,http://sz.58.com/zufang/29992871378503x.shtml
58,单间,光明新区秋园雅苑 1室0厅 主卧 朝西南 简单装修,主卧(1室),35㎡,秋园雅苑,光明新区,个人,1200,http://sz.58.com/hezu/29992022656809x.shtml
58,整租,南庄老村篮球场 3室1厅1卫,3室1厅1卫,90㎡,None,光明新区,个人,1450,http://sz.58.com/zufang/29337254889396x.shtml
58,整租,公明街道马山头旧村十三区27号 4室2厅4卫,4室2厅4卫,215㎡,None,光明新区,个人,6000,http://sz.58.com/zufang/29990595401663x.shtml
58,整租,景田大厦 2室1厅1卫,2室1厅1卫,68㎡,None,光明新区,个人,1200,http://sz.58.com/zufang/29879531702088x.shtml
58,整租,楼村社区东片3区51号 3室2厅1卫,3室2厅1卫,100㎡,None,光明新区,个人,1000,http://sz.58.com/zufang/29989671213121x.shtml
58,整租,融域名城 2室1厅 80平米 中等装修 押二付一,2室1厅1卫,80㎡,None,光明新区,个人,2200,http://sz.58.com/zufang/29432096616758x.shtml
58,整租,福兴名苑 2室1厅1卫,2室1厅1卫,68㎡,None,光明新区,个人,750,http://sz.58.com/zufang/26234391085629x.shtml
58,整租,深房传麒山 3室2厅1卫,3室2厅1卫,89㎡,None,光明新区,个人,5000,http://sz.58.com/zufang/29950367354689x.shtml
58,单间,蒙佳多兰丽景 2室1厅1卫 男女不限,主卧(2室),90㎡,None,光明新区,个人,600,http://sz.58.com/hezu/29983706851497x.shtml
58,整租,福盈中央山 3室2厅1卫,3室2厅1卫,89㎡,None,光明新区,个人,3800,http://sz.58.com/zufang/29983664449193x.shtml
58,整租,御景新城 2室2厅1卫,2室2厅1卫,70㎡,None,光明新区,个人,2300,http://sz.58.com/zufang/29982813196097x.shtml
58,整租,公明长春花园 3室2厅1卫,3室2厅1卫,105㎡,None,光明新区,个人,1800,http://sz.58.com/zufang/29981517564610x.shtml
58,单间,光明新区公明塘尾足球 3室1厅 次卧 朝南 精装修,次卧(3室),15㎡,None,光明新区,个人,500,http://sz.58.com/hezu/29981222398249x.shtml
58,整租,光明新区公明塘尾后底园小区 4室2厅1卫,4室2厅1卫,110㎡,None,光明新区,个人,1500,http://sz.58.com/zufang/29850901063209x.shtml
58,整租,秋园雅苑 1室0厅1卫,1室0厅1卫,36㎡,None,光明新区,个人,1200,http://sz.58.com/zufang/29914536009913x.shtml
58,整租,楼村花园 3室2厅2卫,3室2厅2卫,160㎡,None,光明新区,个人,3200,http://sz.58.com/zufang/29980705324215x.shtml
58,单间,光明新区新围小区 1室 主卧 朝东 毛坯,主卧(1室),32㎡,None,光明新区,个人,230,http://sz.58.com/hezu/29980559032120x.shtml
58,整租,聚福明苑 3室1厅1卫,3室1厅1卫,90㎡,None,光明新区,个人,1600,http://sz.58.com/zufang/29980126705993x.shtml
58,整租,光明大第 3室2厅1卫,3室2厅1卫,88㎡,None,光明新区,个人,3900,http://sz.58.com/zufang/29873224545854x.shtml
58,整租,光明新区人民 1室1厅1卫,1室1厅1卫,40㎡,None,光明新区,个人,230,http://sz.58.com/zufang/29979101665872x.shtml
58,整租,宝安区光明新区下村足球场附近 1室0厅1卫,1室0厅1卫,20㎡,None,光明新区,个人,220,http://sz.58.com/zufang/29973232536640x.shtml
58,整租,光明新区楼村荔景花园 3室1厅 120平米 中等装修,3室1厅2卫,120㎡,None,光明新区,个人,1600,http://sz.58.com/zufang/29749652388292x.shtml
58,单间,公明三和百货中泰大厦C座 3室2厅2卫 限女生,主卧(3室),180㎡,None,光明新区,个人,1000,http://sz.58.com/hezu/29768509920314x.shtml
58,整租,薯田埔社区 1室1厅1卫,1室1厅1卫,32㎡,None,光明新区,个人,750,http://sz.58.com/zufang/29895681226164x.shtml
58,整租,罗群围花园 4室2厅1卫,4室2厅1卫,126㎡,None,光明新区,个人,3000,http://sz.58.com/zufang/29594051426500x.shtml
58,整租,百丽名苑 2室1厅1卫,2室1厅1卫,80㎡,None,光明新区,个人,2500,http://sz.58.com/zufang/26051860167364x.shtml
58,整租,全新装修家具家电齐全一房一厅一卫明苑公寓 1室1厅1,1室1厅1卫,45㎡,None,光明新区,个人,1300,http://sz.58.com/zufang/29853200147768x.shtml
58,整租,光明新区将石社区幸福 2室1厅 69平米 中等装修,2室1厅1卫,69㎡,None,光明新区,个人,1280,http://sz.58.com/zufang/29768188305981x.shtml
58,整租,福盈中央山花园 3室2厅2卫,3室2厅2卫,97㎡,None,光明新区,个人,4500,http://sz.58.com/zufang/29683048219843x.shtml
58,整租,聚福明苑 3室2厅1卫,3室2厅1卫,108㎡,None,光明新区,个人,1300,http://sz.58.com/zufang/30037636206925x.shtml
58,整租,光明1号 3室2厅1卫,3室2厅1卫,84㎡,光明1号,光明新区,个人,3800,http://sz.58.com/zufang/29749549704246x.shtml
58,整租,光明大第 4室2厅2卫,4室2厅2卫,125㎡,光明大第,光明新区,个人,5000,http://sz.58.com/zufang/29992784429119x.shtml
58,整租,宏发上域花园 1室1厅1卫,1室1厅1卫,35㎡,None,光明新区,个人,2300,http://sz.58.com/zufang/30028432296768x.shtml
58,整租,融域名城 3室2厅1卫,3室2厅1卫,100㎡,融域名城,光明新区,个人,2800,http://sz.58.com/zufang/30001691950798x.shtml
58,整租,福盈中央山花 4室2厅2卫,4室2厅2卫,117㎡,福盈中央山花园,光明新区,个人,4200,http://sz.58.com/zufang/30012048081466x.shtml
58,整租,田寮社区 2室1厅1卫,2室1厅1卫,65㎡,None,光明新区,个人,700,http://sz.58.com/zufang/29823957177405x.shtml
58,整租,光明峰荟 3室2厅2卫,3室2厅2卫,89㎡,None,光明新区,个人,3300,http://sz.58.com/zufang/29510888516410x.shtml
58,整租,宏发嘉域 3室2厅2卫,3室2厅2卫,88㎡,宏发嘉域,光明新区,个人,3300,http://sz.58.com/zufang/30003544512300x.shtml
58,整租,融域名城 2室1厅1卫,2室1厅1卫,60㎡,融域名城,光明新区,个人,2800,http://sz.58.com/zufang/29984832215620x.shtml
58,整租,楼村花园 3室2厅2卫,3室2厅2卫,160㎡,None,光明新区,个人,3200,http://sz.58.com/zufang/29979754463816x.shtml
58,整租,福盈中央山花 3室2厅2卫,3室2厅2卫,96㎡,福盈中央山花园,光明新区,个人,3000,http://sz.58.com/zufang/30039614952656x.shtml
58,整租,宏发上域花园 1室1厅1卫,1室1厅1卫,45㎡,None,光明新区,个人,3000,http://sz.58.com/zufang/30006605660350x.shtml
58,整租,福盈中央山花 4室2厅2卫,4室2厅2卫,117㎡,福盈中央山花园,光明新区,个人,4000,http://sz.58.com/zufang/30005955882304x.shtml
58,整租,福盈中央山花 3室2厅2卫,3室2厅2卫,88㎡,福盈中央山花园,光明新区,个人,3000,http://sz.58.com/zufang/30002921508922x.shtml
58,整租,福盈中央山花 3室2厅2卫,3室2厅2卫,88㎡,福盈中央山花园,光明新区,个人,3000,http://sz.58.com/zufang/30002718631222x.shtml
58,整租,富荣阁 押二 1室1厅1卫,1室1厅1卫,50㎡,None,光明新区,个人,600,http://sz.58.com/zufang/29973577294388x.shtml
58,整租,国兰公寓 3室2厅2卫,3室2厅2卫,153㎡,None,光明新区,个人,2800,http://sz.58.com/zufang/29973367903799x.shtml
58,整租,光明新区深圳市光明新 3室1厅 99.8平米 中等装,3室1厅1卫,99.8㎡,None,光明新区,个人,1500,http://sz.58.com/zufang/29872825911613x.shtml
58,整租,福盈中央山花 3室2厅 74平米 押二付一,3室2厅1卫,74㎡,福盈中央山花园,光明新区,个人,2900,http://sz.58.com/zufang/29894889546417x.shtml
58,整租,公明楼村居委会旁 3室1厅1卫,3室1厅1卫,70㎡,None,光明新区,个人,1100,http://sz.58.com/zufang/29904184914217x.shtml
58,整租,公明上村元山南四巷三号旭日商店 2室1厅1卫,2室1厅1卫,70㎡,None,光明新区,个人,800,http://sz.58.com/zufang/29970003185962x.shtml
58,整租,茨田埔福庄花园4室2厅2卫2500元,4室2厅2卫,None,None,光明新区,个人,2500,http://sz.58.com/zufang/29957807839283x.shtml
