源站点,租房类型,标题,室厅卫,面积,小区,地区,房源,价格,原文链接
58,整租,民治民治华侨新苑 3室2厅126平米 押二付一,3室2厅2卫,126㎡,None,民治,个人,5500,http://sz.58.com/zufang/18821097151619x.shtml
58,整租,龙华新区玉翠新村 3室2厅2卫,3室2厅2卫,80㎡,None,龙华新区,个人,2100,http://sz.58.com/zufang/24243367361980x.shtml
58,整租,龙华新区东环 1室0厅1卫,1室0厅1卫,16㎡,None,龙华中心区,个人,680,http://sz.58.com/zufang/19080445966727x.shtml
58,整租,伽乐园B座 2室1厅 66平米 精装修 押二付一,2室1厅1卫,66㎡,None,民治,个人,2600,http://sz.58.com/zufang/24674105670070x.shtml
58,单间,碧水龙庭一期 2室1厅 次卧 朝东 精装修,次卧(2室),8㎡,碧水龙庭一期,民治,个人,1700,http://sz.58.com/hezu/22649452222730x.shtml
58,整租,世纪春城、 南北通透 精装 带家私/家电 3室2厅9,3室2厅1卫,98㎡,世纪春城一期,龙华,个人,4800,http://sz.58.com/zufang/20183507477505x.shtml
58,整租,业主急租 龙华世纪华庭 3室2厅 100平米 精装修,3室2厅2卫,100㎡,世纪华庭,龙华,个人,3700,http://sz.58.com/zufang/29915237123404x.shtml
58,整租,书香门第上河坊 2室1厅1卫,2室1厅1卫,52㎡,None,梅林关口,个人,4000,http://sz.58.com/zufang/30038590905552x.shtml
58,单间,潜龙曼海宁 4室2厅1卫 男女不限,主卧(4室),130㎡,None,龙华中心区,个人,1200,http://sz.58.com/hezu/30007090618816x.shtml
58,整租,（房东直租）龙华元芬村 精装单身公寓 临近地铁站 免,1室0厅1卫,28㎡,元芬村,龙华,个人,800,http://sz.58.com/zufang/29903018781612x.shtml
58,整租,金富苑 2室2厅1卫,2室2厅1卫,68㎡,None,观澜,个人,1200,http://sz.58.com/zufang/30013945778220x.shtml
58,整租,民乐花园 2室1厅1卫,2室1厅1卫,65㎡,None,龙华,个人,2700,http://sz.58.com/zufang/29858753462450x.shtml
58,单间,上油松村 1室1厅1卫 招合租限女生,次卧(1室),40㎡,None,民治,个人,555,http://sz.58.com/hezu/29969555411132x.shtml
58,整租,龙华警备区公寓 2室1厅1卫,2室1厅1卫,65㎡,None,龙华,个人,2600,http://sz.58.com/zufang/29436573870392x.shtml
58,单间,男女不限 如果是女孩子、合租也是没问题,主卧(1室),12㎡,None,美丽365花园,个人,750,http://sz.58.com/hezu/30045940410424x.shtml
58,整租,龙华新区龙华龙军花园 5室2厅 164平米 精装修,5室2厅2卫,164㎡,龙军花园,龙华,个人,6200,http://sz.58.com/zufang/29933922880306x.shtml
58,整租,金苹果 4室2厅2卫,4室2厅2卫,136㎡,None,龙华,个人,6500,http://sz.58.com/zufang/29982362902982x.shtml
58,整租,民乐老村10栋 1室0厅0卫,1室0厅0卫,10㎡,None,梅林关口,个人,700,http://sz.58.com/zufang/30030151506246x.shtml
58,整租,龙华大浪黄麻埔新村汇雅居 3室1厅1卫,3室1厅1卫,103㎡,None,大浪,个人,2200,http://sz.58.com/zufang/29664144887115x.shtml
58,整租,Myhome（横岭四区十三栋） 2室2厅1卫,2室2厅1卫,68㎡,None,民治,个人,2800,http://sz.58.com/zufang/30045922265287x.shtml
58,整租,银泉花园隔壁 2室1厅1卫,2室1厅1卫,55㎡,None,民治,个人,1800,http://sz.58.com/zufang/30045912205247x.shtml
58,整租,龙华民治横岭五区 2室2厅1卫,2室2厅1卫,80㎡,None,梅林关口,个人,3500,http://sz.58.com/zufang/28057200364075x.shtml
58,单间,民乐地铁口上河坊招合租,主卧(3室),65㎡,书香门第上河坊,梅林关口,个人,1900,http://sz.58.com/hezu/29947350527815x.shtml
58,整租,鑫茂公寓 1室1厅1卫,1室1厅1卫,40㎡,None,龙华,个人,3300,http://sz.58.com/zufang/30039034727740x.shtml
58,单间,清湖地铁幸福城单房！房东直租,主卧(4室以上),15㎡,None,龙华,个人,1300,http://sz.58.com/hezu/29504227210921x.shtml
58,单间,龙胜地铁站 羊台新村 水电费每月100、男女不限,次卧(3室),82㎡,None,龙华,个人,800,http://sz.58.com/hezu/30045892967244x.shtml
58,整租,蜗趣轻社区 1室0厅1卫,1室0厅1卫,40㎡,None,美丽365花园,个人,3200,http://sz.58.com/zufang/29951012799438x.shtml
58,单间,宝山新村二区 3室1厅1卫 男女不限。家电齐全。有免,次卧(3室),105㎡,None,大浪,个人,800,http://sz.58.com/hezu/29704949382844x.shtml
58,整租,松仔园 2室1厅1卫,2室1厅1卫,45㎡,None,锦绣江南,个人,2100,http://sz.58.com/zufang/30023546126907x.shtml
58,整租,尚品雅居 1室1厅1卫,1室1厅1卫,31㎡,None,观澜,个人,980,http://sz.58.com/zufang/30045860411835x.shtml
58,单间,单间出租 龙华新区龙华九方附近 近地铁10分钟,主卧(1室),12㎡,None,莱蒙水榭春天,个人,900,http://sz.58.com/hezu/29803871970879x.shtml
58,整租,Myhone 2室2厅1卫,2室2厅1卫,68㎡,None,民治,个人,2800,http://sz.58.com/zufang/30016443621564x.shtml
58,整租,梅林关口民乐翠园 3室2厅1卫,3室2厅1卫,89㎡,None,梅林关口,个人,2800,http://sz.58.com/zufang/29724638937160x.shtml
58,整租,玉翠新村 2室1厅1卫,2室1厅1卫,98㎡,None,美丽365花园,个人,2500,http://sz.58.com/zufang/29973152404410x.shtml
58,单间,龙华新区深圳北站龙华九方附近 3室1厅 主卧 朝南北,主卧(3室),12㎡,None,深圳北站,个人,900,http://sz.58.com/hezu/29725726641076x.shtml
58,整租,龙苑新村66号 3室2厅1卫,3室2厅1卫,80㎡,None,大浪,个人,2300,http://sz.58.com/zufang/30005007616823x.shtml
58,整租,龙华地铁口华润万家旁 1室0厅1卫,1室0厅1卫,35㎡,None,龙华,个人,888,http://sz.58.com/zufang/29936263123245x.shtml
58,整租,玉翠新村 3室2厅1卫,3室2厅1卫,108㎡,None,龙华,个人,3000,http://sz.58.com/zufang/30035313312207x.shtml
58,整租,地铁口龙华中心区龙泉花园业主直租,3室1厅1卫,80㎡,盛地龙泉,龙华,个人,3500,http://sz.58.com/zufang/29746603913033x.shtml
58,整租,元芬鹊山新二村 3室1厅1卫,3室1厅1卫,88㎡,None,龙华,个人,2000,http://sz.58.com/zufang/27934491105978x.shtml
58,整租,深圳市龙华新 1室1厅1卫,1室1厅1卫,30㎡,None,民治,个人,1500,http://sz.58.com/zufang/29971420158153x.shtml
58,整租,龙华汽车站附近、全新家具家电、拎包入住,1室1厅1卫,25㎡,None,龙华,个人,1200,http://sz.58.com/zufang/29928806164809x.shtml
58,整租,民治-龙华新区创业花园1室1厅1卫1200元,1室1厅1卫,30㎡,创业花园,民治,个人,1200,http://sz.58.com/zufang/25281931379777x.shtml
58,整租,百丽名苑 2室1厅1卫,2室1厅1卫,50㎡,None,观澜,个人,2000,http://sz.58.com/zufang/30045774192694x.shtml
58,整租,悠山美地家园 3室2厅2卫,3室2厅2卫,126㎡,None,大浪,个人,2330,http://sz.58.com/zufang/30039010765754x.shtml
58,整租,沙元埔社区 3室1厅1卫,3室1厅1卫,79㎡,None,民治,个人,3300,http://sz.58.com/zufang/29737979972284x.shtml
58,整租,龙华新区龙华名翠大厦 2室2厅 80平米 押二付一,2室2厅1卫,85㎡,名翠大厦,龙华,个人,2100,http://sz.58.com/zufang/25148844951336x.shtml
58,整租,富联新村二区 2室1厅 40平米 精装修 押二付一,2室1厅1卫,40㎡,None,美丽365花园,个人,2000,http://sz.58.com/zufang/29477327739708x.shtml
58,整租,鑫茂公寓 1室0厅1卫,1室0厅1卫,38㎡,None,龙华,个人,1620,http://sz.58.com/zufang/29996339885766x.shtml
58,整租,依山小筑 2室1厅1卫,2室1厅1卫,60㎡,依山小筑,龙华,个人,2300,http://sz.58.com/zufang/30013402623689x.shtml
58,单间,代办房屋租赁合同读书租赁合同,主卧(2室),100㎡,None,大浪,个人,2600,http://sz.58.com/hezu/29769962598472x.shtml
58,单间,春华四季园 5室1厅2卫 男女不限,次卧(4室以上),15㎡,None,民治,个人,1000,http://sz.58.com/hezu/30045784712122x.shtml
58,整租,龙华大浪 侨商公馆精装电梯公寓 1室0厅 30平米,1室0厅1卫,30㎡,None,大浪,个人,1100,http://sz.58.com/zufang/29878671056558x.shtml
58,单间,龙华新区锦绣江南龙华新区风和 3室2厅 次卧 朝南,次卧(3室),11㎡,None,锦绣江南,个人,600,http://sz.58.com/hezu/30012642286902x.shtml
58,整租,潜龙花园 2室2厅1卫,2室2厅1卫,85㎡,潜龙花园,民治,个人,3300,http://sz.58.com/zufang/29939381754304x.shtml
58,单间,水榭春天三期 3室2厅2卫 男女不限,次卧(3室),18㎡,None,莱蒙水榭春天,个人,1800,http://sz.58.com/hezu/29995897112398x.shtml
58,整租,深业泰然观澜 3室2厅 89平米 精装修 押二付一,3室2厅1卫,89㎡,None,观澜,个人,4200,http://sz.58.com/zufang/29708890277323x.shtml
58,整租,朝阳新村 1室1厅1卫,1室1厅1卫,35㎡,None,民治,个人,1200,http://sz.58.com/zufang/30027741565891x.shtml
58,整租,可乐园 1室1厅 50平米 精装修 押二付一,1室1厅1卫,50㎡,可乐园,大浪,个人,1800,http://sz.58.com/zufang/25427106032198x.shtml
58,整租,龙胜地铁b出口 1室0厅1卫,1室0厅1卫,26㎡,None,龙华,个人,750,http://sz.58.com/zufang/29914940577969x.shtml
58,整租,房东直租 清湖地铁C出口 单身公寓 大小单间 拎包入,1室0厅1卫,25㎡,高坳新村,龙华,个人,950,http://sz.58.com/zufang/29867876970814x.shtml
58,整租,陶吓村 2室2厅1卫,2室2厅1卫,75㎡,None,大浪,个人,2800,http://sz.58.com/zufang/29950985753013x.shtml
58,整租,玉翠新村 1室1厅1卫,1室1厅1卫,45㎡,None,龙华,个人,1580,http://sz.58.com/zufang/30014131850558x.shtml
58,整租,民治水尾三区 1室0厅1卫,1室0厅1卫,35㎡,None,民治,个人,800,http://sz.58.com/zufang/30002123602744x.shtml
58,整租,幸福城一期 8室4厅4卫,8室4厅4卫,300㎡,None,龙华新区,个人,15000,http://sz.58.com/zufang/29304959074753x.shtml
58,整租,福轩新村 3室2厅1卫,3室2厅1卫,100㎡,None,大浪,个人,2200,http://sz.58.com/zufang/30036772683846x.shtml
58,整租,华业玫瑰四季 4室1厅2卫,4室1厅2卫,129㎡,None,龙华,个人,7800,http://sz.58.com/zufang/29982450155194x.shtml
58,整租,龙华苹果园、一室一厅、 精装修、随时入住、看房方便（,1室1厅1卫,43㎡,苹果园,龙华,个人,2400,http://sz.58.com/zufang/29934951383882x.shtml
58,单间,梅林关口民乐翠园 3室2厅 次卧 朝南 限女生,次卧(3室),12㎡,None,梅林关口,个人,950,http://sz.58.com/hezu/30012017799118x.shtml
58,整租,大浪九区90栋 一房/两房/大单/小单,1室1厅1卫,25㎡,None,大浪,个人,500,http://sz.58.com/zufang/29171353309897x.shtml
58,整租,新城市花园 1室0厅1卫,1室0厅1卫,23㎡,新城市花园,美丽365花园,个人,600,http://sz.58.com/zufang/30045215114281x.shtml
58,整租,莱蒙水榭春天六期 3室2厅1卫,3室2厅1卫,89㎡,None,锦绣江南,个人,5200,http://sz.58.com/zufang/29662030915892x.shtml
58,单间,锦绣新村 1室1厅1卫 男女不限 个人转租 无中介无,主卧(1室),40㎡,None,美丽365花园,个人,1300,http://sz.58.com/hezu/29650999033012x.shtml
58,床位,床%位*龙华新区民治南景新村 3室2厅 床位450元,主卧(3室),96㎡,南景新村,民治,个人,450,http://sz.58.com/hezu/29948883223093x.shtml
58,整租,金亨利都荟首府 4室2厅1卫,4室2厅1卫,89㎡,金亨利都荟首府,锦绣江南,个人,7000,http://sz.58.com/zufang/30000525242674x.shtml
58,整租,龙华新区观澜 3室1厅1卫,3室1厅1卫,89㎡,None,观澜,个人,3500,http://sz.58.com/zufang/29939450891320x.shtml
58,整租,日出印象A区 4室2厅2卫,4室2厅2卫,120㎡,None,莱蒙水榭春天,个人,6500,http://sz.58.com/zufang/29513750313531x.shtml
58,单间,金龙华广场 1室1厅1卫 男女不限,主卧(1室),30㎡,None,龙华,个人,550,http://sz.58.com/hezu/29962182395336x.shtml
58,整租,龙华新区大浪新围新村 1室1厅 35平米 精装修 押,1室1厅1卫,35㎡,None,大浪,个人,1000,http://sz.58.com/zufang/29779917482060x.shtml
58,单间,翠岭华庭 2室2厅1卫 限女生 家私齐全,次卧(2室),86㎡,None,深圳北站,个人,2600,http://sz.58.com/hezu/29746041638736x.shtml
58,整租,大浪鹊山路口金威大厦 3室1厅2卫,3室1厅2卫,105㎡,None,龙华,个人,3600,http://sz.58.com/zufang/29799615789519x.shtml
58,单间,龙华新区民治 深圳龙华新区 3室 1厅 次卧,次卧(3室),120㎡,None,民治,个人,1200,http://sz.58.com/hezu/29100212494012x.shtml
58,整租,龙胜地铁口附近 1室0厅1卫,1室0厅1卫,30㎡,None,龙华,个人,800,http://sz.58.com/zufang/29674966934207x.shtml
58,整租,365花园 3室2厅1卫,3室2厅1卫,89㎡,None,美丽365花园,个人,4500,http://sz.58.com/zufang/29797147962692x.shtml
58,整租,下油松村 1室1厅1卫,1室1厅1卫,70㎡,None,民治,个人,1100,http://sz.58.com/zufang/30011764291243x.shtml
58,整租,向南老村 1室1厅1卫,1室1厅1卫,90㎡,None,民治,个人,1000,http://sz.58.com/zufang/30039517725885x.shtml
58,单间,龙华龙胜地铁站特发和平里 5室2厅 男女不限,主卧(4室以上),200㎡,None,龙华新区,个人,2200,http://sz.58.com/hezu/29726484073263x.shtml
58,整租,清湖名苑 3室2厅2卫,3室2厅2卫,108㎡,None,美丽365花园,个人,3700,http://sz.58.com/zufang/30040520312782x.shtml
58,整租,民治-业主直租龙华新区悦湖大厦1室1厅1卫2100元,1室1厅1卫,None,悦湖大厦,民治,个人,2100,http://sz.58.com/zufang/30040042525746x.shtml
58,整租,贤华名苑 3室2厅1卫,3室2厅1卫,110㎡,None,龙华,个人,3600,http://sz.58.com/zufang/29927348108221x.shtml
58,整租,陶吓村 3室2厅1卫,3室2厅1卫,120㎡,None,大浪,个人,3000,http://sz.58.com/zufang/29571303480268x.shtml
58,整租,潜龙鑫茂花园 2室2厅1卫,2室2厅1卫,65㎡,潜龙鑫茂花园南区,民治,个人,4100,http://sz.58.com/zufang/29948843775294x.shtml
58,整租,龙华区民治街道上塘西头瓜地新村7栋 1室1厅1卫,1室1厅1卫,62㎡,None,民治,个人,700,http://sz.58.com/zufang/30045580179909x.shtml
58,整租,锦绣新村腾龙名苑 1室1厅1卫,1室1厅1卫,30㎡,None,龙华,个人,1400,http://sz.58.com/zufang/30045583079247x.shtml
58,整租,龙华新区龙华中心区龙华地铁口 1室1厅 49平米 精,1室1厅1卫,49㎡,None,龙华中心区,个人,3000,http://sz.58.com/zufang/29803700180803x.shtml
58,整租,龙军花园 1室0厅1卫,1室0厅1卫,35㎡,龙军花园,龙华,个人,1800,http://sz.58.com/zufang/29948588192698x.shtml
58,整租,荣辉花园 2室1厅1卫,2室1厅1卫,60㎡,None,观澜,个人,1200,http://sz.58.com/zufang/29938064465982x.shtml
58,整租,民乐村潜龙阁 2室1厅1卫,2室1厅1卫,75㎡,None,梅林关口,个人,2900,http://sz.58.com/zufang/30025134819894x.shtml
58,整租,西头新村 1室0厅1卫,1室0厅1卫,20㎡,None,龙华,个人,750,http://sz.58.com/zufang/29594565331509x.shtml
58,单间,白石龙地铁站 3室1厅1卫 限女生,次卧(3室),15㎡,None,锦绣江南,个人,850,http://sz.58.com/hezu/29784900464949x.shtml
58,整租,龙华大浪科泰大厦 1室0厅1卫,1室0厅1卫,30㎡,None,大浪,个人,850,http://sz.58.com/zufang/29992139501515x.shtml
58,整租,白石龙一区 1室1厅1卫,1室1厅1卫,40㎡,None,深圳北站,个人,1900,http://sz.58.com/zufang/30041221581875x.shtml
58,整租,上早新村 4室2厅2卫,4室2厅2卫,120㎡,None,龙华,个人,3000,http://sz.58.com/zufang/29751063908159x.shtml
58,整租,锦绣江南西 1室0厅1卫,1室0厅1卫,30㎡,None,锦绣江南,个人,950,http://sz.58.com/zufang/29948224793658x.shtml
58,单间,龙华新区民治骏景华庭 次卧 朝南 精装修,主卧(4室),10㎡,骏景华庭,民治,个人,1400,http://sz.58.com/hezu/29806229660094x.shtml
58,整租,元芬金园大厦 1室0厅1卫,1室0厅1卫,28㎡,None,龙华,个人,700,http://sz.58.com/zufang/29631160630094x.shtml
58,整租,龙胜新村A区 1室0厅1卫,1室0厅1卫,28㎡,None,龙华,个人,750,http://sz.58.com/zufang/30028238811185x.shtml
58,整租,大浪商业中心 2室1厅1卫,2室1厅1卫,80㎡,None,大浪,个人,1800,http://sz.58.com/zufang/29861475578944x.shtml
58,单间,龙华新区民治龙华新区民治 2室1厅 主卧 朝南 中等,主卧(2室),60㎡,None,民治,个人,1000,http://sz.58.com/hezu/29680700777659x.shtml
58,整租,水榭春天温馨 3房租5500元,3室2厅2卫,89㎡,None,龙华新区,个人,5500,http://sz.58.com/zufang/29801885917626x.shtml
58,整租,民乐翠园小区 3室1厅1卫,3室1厅1卫,80㎡,None,梅林关口,个人,3200,http://sz.58.com/zufang/30036740431312x.shtml
58,整租,民治-龙华新区春华四季园3室2厅2卫4800元,3室2厅2卫,None,春华四季园,民治,个人,4800,http://sz.58.com/zufang/30023698037563x.shtml
58,整租,玉翠新村一房一厅800元/月 1室1厅1卫,1室1厅1卫,35㎡,None,龙华,个人,800,http://sz.58.com/zufang/30028665914575x.shtml
58,整租,龙华新区龙华金湖雅苑 3室2厅 146平米 精装修,3室2厅1卫,146㎡,金湖雅苑,龙华,个人,4800,http://sz.58.com/zufang/29691713110605x.shtml
58,整租,世纪华庭 3室2厅1卫,3室2厅1卫,103㎡,世纪华庭,龙华,个人,3600,http://sz.58.com/zufang/26917162676283x.shtml
58,单间,德发嘉苑 2室1厅 次卧 朝南北 简单装修,次卧(2室),10㎡,None,民治,个人,850,http://sz.58.com/hezu/30013814850476x.shtml
58,单间,民乐翠园 3室2厅1卫 男女不限,次卧(3室),88㎡,None,龙华新区,个人,1100,http://sz.58.com/hezu/30012103573556x.shtml
58,整租,大信花园 2室2厅1卫,2室2厅1卫,75㎡,None,龙华新区,个人,3500,http://sz.58.com/zufang/29697182222124x.shtml
58,整租,惠鑫公寓 1室0厅1卫,1室0厅1卫,30㎡,None,梅林关口,个人,1500,http://sz.58.com/zufang/29911202186187x.shtml
58,整租,鑫海公寓家私全齐4400 2室1厅1卫,2室1厅1卫,63㎡,None,梅林关口,个人,4400,http://sz.58.com/zufang/30045425465294x.shtml
