源站点,租房类型,标题,室厅卫,面积,小区,地区,房源,价格,原文链接
58,整租,和成世纪名园 2室2厅1卫,2室2厅1卫,81㎡,和成世纪名园,坂田,个人,5000,http://short.58.com/zd_p/65e8a43a-4b4f-4fb1-9f9b-59bf603ab79e/?target=fh-16-xgk_hvimob_32296731297786q-feykn&end=end
58,整租,五和公寓 1室0厅1卫,1室0厅1卫,36㎡,None,坂田,个人,750,http://short.58.com/zd_p/9def1ea7-4eca-4cea-9742-b4aea7e393c6/?target=fh-16-xgk_hvimob_32739073745786q-feykn&end=end
58,整租,万科广场6分钟、吉祥站300米、公交站30米,1室0厅1卫,20㎡,None,龙岗中心城,个人,550,http://short.58.com/zd_p/dffa8e9b-d69b-417c-a797-282772b404e2/?target=fh-16-xgk_hvimob_76927282085270q-feykn&end=end
58,整租,君悦龙庭一期 2室3厅2卫,2室3厅2卫,140㎡,君悦龙庭一期,龙岗中心城,个人,5000,http://short.58.com/zd_p/72ad6f9a-e4a9-4da6-a3e7-fd87ad6d834c/?target=fh-16-xgk_hvimob_32221283599334q-feykn&end=end
58,整租,龙城广场地铁站900米 青年公寓整租,1室1厅1卫,45㎡,银珠岭小区,龙岗中心城,个人,800,http://short.58.com/zd_p/cda82695-de68-4530-8078-11eaf2f8c862/?target=fh-16-xgk_hvimob_32505868363097q-feykn&end=end
58,整租,【个.人.直.租】全新精装修公寓 预定免租期七天 家,1室0厅1卫,32㎡,坂田商业广场,坂田,个人,800,http://short.58.com/zd_p/eb1e341f-f381-4e5a-9e8e-eb0ac1c0d944/?target=fh-16-xgk_hvimob_32278870064328q-feykn&end=end
58,整租,海航城 3室2厅2卫,3室2厅2卫,89㎡,None,龙岗中心城,个人,3800,http://short.58.com/zd_p/7b5c8020-5c33-4e35-bd12-2c8cf5e2f77e/?target=fh-16-xgk_hvimob_32757324529594q-feykn&end=end
58,整租,【房东 直租】横岗地铁站B出口 全新公寓 家电家私齐,1室0厅1卫,25㎡,None,横岗,个人,700,http://short.58.com/zd_p/e347491e-3bbb-40b4-bbb5-c7bc68f64e21/?target=fh-16-xgk_hvimob_32857254330994q-feykn&end=end
58,整租,紧邻地铁口个人房源家电家私齐全 1室1厅1卫,1室1厅1卫,40㎡,None,龙岗中心城,个人,900,http://short.58.com/zd_p/e4ce804d-ff01-46dd-8a94-85c4ad59adea/?target=fh-16-xgk_hvimob_32206024387342q-feykn&end=end
58,整租,个 人临近地铁站 房东精装公寓 家私家电全齐 拎包入,1室0厅1卫,28㎡,None,坂田,个人,800,http://short.58.com/zd_p/af58a5e8-7ea7-4daa-9aeb-895d5ed39194/?target=fh-16-xgk_hvimob_32986456942850q-feykn&end=end
58,整租,龙岗区横岗镇中海大山地花园14I 4室3厅3卫,4室3厅3卫,260㎡,None,横岗,个人,7500,http://short.58.com/zd_p/bf4a584e-516c-4c99-b012-7e84f26259e0/?target=fh-16-xgk_hvimob_31179936238044q-feykn&end=end
58,整租,光雅园北二巷 3室2厅1卫,3室2厅1卫,91㎡,None,坂田,个人,3200,http://sz.58.com/zufang/25749939489988x.shtml
58,整租,深圳市杨美地 4室2厅 130平米 简单装修 押一付,4室2厅1卫,130㎡,None,坂田,个人,3200,http://sz.58.com/zufang/19727729906819x.shtml
58,整租,龙岗区龙岗中心城阅山华府 3室2厅 88平米 精装修,3室2厅1卫,88㎡,阅山华府,龙岗中心城,个人,4500,http://sz.58.com/zufang/25389684808518x.shtml
58,整租,新南村 1室1厅1卫,1室1厅1卫,20㎡,None,平湖,个人,600,http://sz.58.com/zufang/26567832789673x.shtml
58,整租,龙岗坂田长坑村 3室2厅2卫,3室2厅2卫,100㎡,None,龙岗区,个人,3000,http://sz.58.com/zufang/25158795875367x.shtml
58,整租,杨尾旺塘 3室2厅1卫,3室2厅1卫,80㎡,None,坂田,个人,2650,http://sz.58.com/zufang/25810434909874x.shtml
58,整租,怡龙枫景园 3室2厅1卫,3室2厅1卫,89㎡,None,龙岗中心城,个人,4000,http://sz.58.com/zufang/26334960680123x.shtml
58,整租,龙岗佳兆业城市广 3室2厅89平米 精装修 押一付一,3室2厅2卫,89㎡,佳兆业城市广场,龙岗,个人,5500,http://sz.58.com/zufang/22561738939274x.shtml
58,整租,东方沁园 5室2厅 151平米 精装修 面议,5室2厅2卫,151㎡,None,龙岗中心城,个人,4200,http://sz.58.com/zufang/26865171229001x.shtml
58,整租,龙岗中心城保利上城精装公寓家私家电齐全,1室1厅1卫,53㎡,保利上城一期,龙岗中心城,个人,2500,http://sz.58.com/zufang/24562373087677x.shtml
58,整租,龙岗区大运新城中海康城国际 3室2厅 80平米 押二,3室2厅1卫,80㎡,None,龙岗中心城,个人,2700,http://sz.58.com/zufang/29353175445811x.shtml
58,整租,地铁五号线C出口宏发楼 2室2厅1卫,2室2厅1卫,60㎡,None,坂田,个人,1800,http://sz.58.com/zufang/30037227509833x.shtml
58,整租,台湾花园(龙岗 1室1厅1卫,1室1厅1卫,40㎡,None,坂田,个人,1300,http://sz.58.com/zufang/29917557525050x.shtml
58,单间,龙岗区坂田坂田荔园新村 1室 主卧,主卧(1室),18㎡,None,坂田,个人,750,http://sz.58.com/hezu/30037202920003x.shtml
58,整租,国展苑 1室1厅1卫,1室1厅1卫,5㎡,None,龙岗区,个人,2000,http://sz.58.com/zufang/30001978704195x.shtml
58,整租,坂田邻地铁房黄金山美食街华为基地附近交通方便,1室0厅1卫,20㎡,坂田西村,坂田,个人,800,http://sz.58.com/zufang/29827613193529x.shtml
58,整租,9号公寓 1室0厅1卫,1室0厅1卫,40㎡,None,坂田,个人,3200,http://sz.58.com/zufang/30037032485035x.shtml
58,整租,南联新村精装好房,2室1厅1卫,60㎡,南联新村,龙岗中心城,个人,2300,http://sz.58.com/zufang/25756255693636x.shtml
58,整租,万象天成（盛龙花园） 1室1厅1卫 个人直租,1室1厅1卫,43㎡,None,龙岗中心城,个人,2200,http://sz.58.com/zufang/29283267117763x.shtml
58,整租,盛华路一巷15号 1室1厅1卫,1室1厅1卫,30㎡,None,龙岗中心城,个人,600,http://sz.58.com/zufang/29806340215247x.shtml
58,整租,卓弘高尔夫雅苑 3室2厅复式F户型豪华装修全齐首次出,3室2厅2卫,89㎡,None,龙岗中心城,个人,4500,http://sz.58.com/zufang/26968752283458x.shtml
58,单间,房子好需要的赶紧行动,主卧(1室),15㎡,None,龙岗周边,个人,230,http://sz.58.com/hezu/29669535040179x.shtml
58,整租,龙岗区坂田五和小区 1室0厅 35平米 精装修 押一,1室0厅1卫,35㎡,五和小区,坂田,个人,900,http://sz.58.com/zufang/29902281805611x.shtml
58,整租,光雅园 3室2厅1卫,3室2厅1卫,91㎡,None,坂田,个人,3200,http://sz.58.com/zufang/30037107912384x.shtml
58,整租,雪象花园新村 1室0厅1卫,1室0厅1卫,30㎡,None,坂田,个人,800,http://sz.58.com/zufang/30037103597752x.shtml
58,单间,龙岗区龙岗中心城润东公寓 2室1厅 主卧,主卧(2室),40㎡,润东公寓,龙岗中心城,个人,1250,http://sz.58.com/hezu/30015397436869x.shtml
58,整租,佳兆业上品雅园 2室2厅1卫,2室2厅1卫,75㎡,None,坂田,个人,4300,http://sz.58.com/zufang/29890622587720x.shtml
58,单间,呈祥花园一期 合租1室1厅1卫 男女不限,主卧(1室),37㎡,None,坂田,个人,650,http://sz.58.com/hezu/29929389093200x.shtml
58,整租,水岸新都一期 7室3厅5卫,7室3厅5卫,268㎡,None,龙岗中心城,个人,9000,http://sz.58.com/zufang/28756962678466x.shtml
58,单间,坂田商业步行街 1室1卫 男女不限,主卧(1室),15㎡,None,坂田,个人,1200,http://sz.58.com/hezu/30029879300538x.shtml
58,单间,窝肚村联合路29号龙岗区-横岗隔断900元/月,隔断,None,None,横岗,个人,900,http://sz.58.com/hezu/30028511880004x.shtml
58,整租,全新三房二厅二卫招租,3室2厅2卫,9㎡,None,坪地,个人,1200,http://sz.58.com/zufang/30037025907883x.shtml
58,整租,荣德国际城市 2室1厅1卫,2室1厅1卫,68㎡,荣德国际城市综合体,横岗,个人,3000,http://sz.58.com/zufang/29948016875211x.shtml
58,单间,南岭荔枝花园 4室2厅1卫 男女不限,次卧(4室),25㎡,None,龙岗区,个人,600,http://sz.58.com/hezu/25584530430897x.shtml
58,单间,房东直租全新装修公寓龙岗区-坂田次卧800元/月,次卧,None,None,坂田,个人,800,http://sz.58.com/hezu/29951613600818x.shtml
58,单间,五和地铁C出 3室1厅 次卧 招合租 限女生,次卧(3室),20㎡,None,坂田,个人,700,http://sz.58.com/hezu/29928510236077x.shtml
58,整租,中海康城花园 4室2厅2卫,4室2厅2卫,100㎡,None,龙岗中心城,个人,4500,http://sz.58.com/zufang/29951487627834x.shtml
58,整租,龙岗区-龙岗爱新小区3室2厅2卫1200元,3室2厅2卫,None,爱新小区,龙岗,个人,1200,http://sz.58.com/zufang/29530589774511x.shtml
58,单间,精装修整套房子、限女生。,次卧(3室),150㎡,None,坂田,个人,1500,http://sz.58.com/hezu/29329619627447x.shtml
58,整租,龙翔大道建新社区公交站南站 1室1厅1卫,1室1厅1卫,50㎡,None,大运新城,个人,700,http://sz.58.com/zufang/29951226810040x.shtml
58,整租,尚景花园 4室2厅2卫,4室2厅2卫,125㎡,尚景花园,龙岗中心城,个人,3800,http://sz.58.com/zufang/29951207018036x.shtml
58,整租,茂盛公园旁 1室0厅1卫,1室0厅1卫,20㎡,None,横岗,个人,800,http://sz.58.com/zufang/29951106128689x.shtml
58,整租,横岗联建楼旁青年公寓 1室0厅1卫,1室0厅1卫,28㎡,None,横岗,个人,700,http://sz.58.com/zufang/29950938067407x.shtml
58,单间,龙岗区坂田坂田大厦 1室0厅 主卧 朝南北 精装修,主卧(1室),25㎡,坂田大厦,坂田,个人,900,http://sz.58.com/hezu/29950910753987x.shtml
58,整租,志健时代广场 2室1厅1卫,2室1厅1卫,64㎡,志健时代广场,横岗,个人,2900,http://sz.58.com/zufang/29950899814088x.shtml
58,单间,找合租室友咯、靠近坂田地铁口、拎包入住、交通便利、,主卧(3室),10㎡,None,坂田,个人,1690,http://sz.58.com/hezu/29950794648910x.shtml
58,整租,非诚勿扰 龙福一村 4室 2厅 中介勿扰 110平,4室2厅2卫,110㎡,龙福一村,龙岗中心城,个人,3300,http://sz.58.com/zufang/28966316535874x.shtml
58,整租,东方瑞景苑 2室1厅1卫,2室1厅1卫,67㎡,None,龙岗中心城,个人,2800,http://sz.58.com/zufang/29890875632828x.shtml
58,整租,爱联地铁站D 1室0厅1卫,1室0厅1卫,25㎡,None,龙岗中心城,个人,500,http://sz.58.com/zufang/29950346871348x.shtml
58,整租,龙岗南联锦龙名苑 2室1厅1卫,2室1厅1卫,50㎡,None,龙岗中心城,个人,1800,http://sz.58.com/zufang/29893973084971x.shtml
58,整租,龙岗区-龙岗顺鑫公寓1室1厅1卫700元,1室1厅1卫,None,None,龙岗,个人,700,http://sz.58.com/zufang/29925641535279x.shtml
58,整租,龙岗区龙岗中心城旭源怡景轩 3室2厅 89平米 简单,3室2厅1卫,89㎡,旭源怡景轩,龙岗中心城,个人,3600,http://sz.58.com/zufang/28181695745222x.shtml
58,整租,星光之约旁边 1室1厅1卫,1室1厅1卫,30㎡,None,坂田,个人,1200,http://sz.58.com/zufang/29950191919287x.shtml
58,整租,熙景城 1室0厅1卫,1室0厅1卫,30㎡,None,平湖,个人,650,http://sz.58.com/zufang/29950188859966x.shtml
58,单间,星光之约旁 1室1卫 男女不限,主卧(1室),28㎡,None,坂田,个人,1200,http://sz.58.com/hezu/29950033486122x.shtml
58,单间,翡翠星光园b栋 3室1厅1卫 限女生,次卧(3室),15㎡,None,龙岗区,个人,1200,http://sz.58.com/hezu/29403139949630x.shtml
58,整租,龙岗区坪地 中国银行旁 3室 2厅 100平米,3室2厅1卫,100㎡,None,龙岗区,个人,1300,http://sz.58.com/zufang/28654363960006x.shtml
58,整租,育龙庭 2室2厅1卫,2室2厅1卫,65㎡,None,龙岗中心城,个人,2200,http://sz.58.com/zufang/29949816997454x.shtml
58,整租,岗背社区 1室1厅1卫,1室1厅1卫,50㎡,None,龙岗中心城,个人,900,http://sz.58.com/zufang/29939168642883x.shtml
58,单间,龙岗区横岗横岗塘坑丹竹 1室0厅 主卧 朝南 精装修,主卧(1室),35㎡,None,横岗,个人,1880,http://sz.58.com/hezu/29880042527410x.shtml
58,整租,梦想公寓 1室0厅1卫,1室0厅1卫,35㎡,None,坂田,个人,1100,http://sz.58.com/zufang/29494848472623x.shtml
58,整租,横岗马六龙苑新村 1室1厅1卫,1室1厅1卫,40㎡,None,横岗,个人,700,http://sz.58.com/zufang/29949346162768x.shtml
58,整租,坤宜福苑(凤 1室1厅1卫,1室1厅1卫,42㎡,坤宜福苑(凤凰大道),平湖,个人,930,http://sz.58.com/zufang/29949324593991x.shtml
58,单间,龙岗区龙岗南岭村 2室1厅 主卧 朝南北 简单装修,主卧(2室),12㎡,None,龙岗,个人,900,http://sz.58.com/hezu/29949119056305x.shtml
58,整租,杨美地铁站雅尊公寓 1室0厅1卫,1室0厅1卫,30㎡,None,坂田,个人,1300,http://sz.58.com/zufang/29747111186630x.shtml
58,整租,紫薇花园 2室1厅1卫,2室1厅1卫,58㎡,紫薇花园,龙岗中心城,个人,2000,http://sz.58.com/zufang/29948959633726x.shtml
58,单间,龙岗区坂田五和 2室1厅 主卧 朝南 中等装修,主卧(2室),15㎡,None,坂田,个人,600,http://sz.58.com/hezu/29938120158135x.shtml
58,整租,3号线城市公 1室1厅1卫,1室1厅1卫,48.14㎡,3号线城市公寓,横岗,个人,2500,http://sz.58.com/zufang/29948928788151x.shtml
58,整租,金地龙城中央 2室1厅1卫,2室1厅1卫,48㎡,None,龙岗中心城,个人,2600,http://sz.58.com/zufang/29768297142209x.shtml
58,单间,龙岗区龙岗丹竹头岭背村 1室 主卧,主卧(1室),17㎡,None,龙岗,个人,1030,http://sz.58.com/hezu/29862042668593x.shtml
58,整租,万象天成 1室1厅1卫,1室1厅1卫,56㎡,None,龙岗中心城,个人,2100,http://sz.58.com/zufang/30012084851640x.shtml
58,整租,【个人 直租】横岗地铁站B出口 天虹商场对面全新公寓,1室0厅1卫,25㎡,None,横岗,个人,700,http://sz.58.com/zufang/29341962229198x.shtml
58,整租,（个人 房东）横岗地铁站B出口 全新公寓 家电家私齐,1室0厅1卫,25㎡,None,横岗,个人,700,http://sz.58.com/zufang/29341832945360x.shtml
58,整租,龙岗区坂田四季花城3房周末出租,3室2厅2卫,97㎡,None,坂田,个人,1500,http://sz.58.com/zufang/29142733752779x.shtml
58,整租,天昊华庭 1室1厅1卫,1室1厅1卫,47㎡,None,大运新城,个人,1200,http://sz.58.com/zufang/29751829874735x.shtml
58,整租,龙城华府 3室2厅2卫,3室2厅2卫,97㎡,龙城华府,龙岗中心城,个人,3500,http://sz.58.com/zufang/30036923733690x.shtml
58,整租,招商依山郡 1室1厅1卫,1室1厅1卫,42㎡,招商依山郡,龙岗中心城,个人,1800,http://sz.58.com/zufang/30036919798732x.shtml
58,整租,龙岗区坂田万科第五园五 1室1厅 42平米 精装修,1室1厅1卫,42㎡,万科第五园五期,坂田,个人,3000,http://sz.58.com/zufang/29914842171596x.shtml
58,整租,荣德雨馨公寓 2室2厅1卫,2室2厅1卫,66㎡,None,横岗,个人,3800,http://sz.58.com/zufang/29303583927760x.shtml
58,整租,吉大花园 1室1厅1卫,1室1厅1卫,45㎡,吉大花园,龙岗周边,个人,610,http://sz.58.com/zufang/30036910746180x.shtml
58,整租,横岗卓然居 南向高层 采光好视野佳 祼房无傢俬家电,3室2厅2卫,140㎡,None,横岗,个人,3800,http://sz.58.com/zufang/29462029283521x.shtml
58,单间,爱联公寓 1室1卫 男女不限,主卧(1室),25㎡,None,大运新城,个人,850,http://sz.58.com/hezu/29762631122229x.shtml
58,整租,个人直租 全新装修 家私家电齐全 交通方便 拎包入住,1室0厅1卫,22㎡,None,坂田,个人,750,http://sz.58.com/zufang/29904593928369x.shtml
58,整租,信义锦绣花园 3室2厅2卫,3室2厅2卫,94㎡,信义锦绣花园,横岗,个人,3300,http://sz.58.com/zufang/29571928788012x.shtml
58,整租,隆盛花园 4室2厅2卫,4室2厅2卫,130㎡,None,横岗,个人,4800,http://sz.58.com/zufang/29958290421175x.shtml
58,整租,富豪大厦 1室1厅1卫,1室1厅1卫,50㎡,富豪大厦,坂田,个人,700,http://sz.58.com/zufang/30036869833652x.shtml
58,单间,龙岗区龙岗中心城南联恒裕科技 1室1厅 主卧,主卧(1室),40㎡,None,龙岗中心城,个人,500,http://sz.58.com/hezu/30023400769855x.shtml
58,整租,佳兆业茗萃园 3室2厅2卫,3室2厅2卫,88㎡,佳兆业茗萃园一期,平湖,个人,2900,http://sz.58.com/zufang/30036860703276x.shtml
58,整租,中海大山地 3室2厅 精装带家私家电 （免、个人直租,3室2厅1卫,83㎡,中海大山地(公寓),横岗,个人,3300,http://sz.58.com/zufang/29714190109371x.shtml
58,整租,五和公寓 3室2厅2卫,3室2厅2卫,110㎡,五和公寓,坂田,个人,3000,http://sz.58.com/zufang/30036847574462x.shtml
58,整租,龙岗区吉华街道 佳和园 复式4室3厅2卫 155平米,4室3厅2卫,155㎡,None,坂田,个人,4200,http://sz.58.com/zufang/29936545629497x.shtml
58,单间,桔子坑小区 2室1厅1卫 限女生,次卧(2室),75㎡,None,龙岗区,个人,1000,http://sz.58.com/hezu/30036791207104x.shtml
58,整租,鹅公岭社区 1室0厅1卫,1室0厅1卫,28㎡,None,平湖,个人,500,http://sz.58.com/zufang/29926787521469x.shtml
58,整租,林源阁 1室0厅 35平米 精装修 押二付一,1室0厅1卫,35㎡,None,坂田,个人,1300,http://sz.58.com/zufang/29903160854458x.shtml
58,整租,荣德国际城市 2室2厅 67平米 精装修 押二付一,2室2厅1卫,67㎡,荣德国际城市综合体,横岗,个人,3600,http://sz.58.com/zufang/29616886501955x.shtml
58,整租,下水径新村东六巷三号 3室2厅1卫,3室2厅1卫,70㎡,None,龙岗区,个人,2200,http://sz.58.com/zufang/29777890645450x.shtml
58,整租,信义嘉御豪园 2室2厅1卫,2室2厅1卫,72㎡,信义嘉御豪园,坂田,个人,4500,http://sz.58.com/zufang/30036748514378x.shtml
58,整租,南联地铁站附 1室1厅1卫,1室1厅1卫,45㎡,None,龙岗中心城,个人,1100,http://sz.58.com/zufang/30026876509878x.shtml
58,单间,龙岗区横岗THETOW乐城 3室2卫 精装修 荷坳地,次卧(3室),90㎡,THETOWN乐城,横岗,个人,1600,http://sz.58.com/hezu/30007046519501x.shtml
58,整租,龙岗区龙岗中心城万象天成 1室0厅 43平米 中等装,1室0厅1卫,43㎡,万象天成,龙岗中心城,个人,2000,http://sz.58.com/zufang/27039875850161x.shtml
58,整租,龙岗区 1室1厅1卫,1室1厅1卫,30㎡,None,龙岗周边,个人,850,http://sz.58.com/zufang/30025235597126x.shtml
58,整租,远洋新干线公寓复式楼 1室1厅1卫,1室1厅1卫,48㎡,None,龙岗中心城,个人,2300,http://sz.58.com/zufang/30036732015936x.shtml
58,整租,布吉大芬康达尔 3室2厅 90.66平米 简单装修,3室2厅2卫,90.66㎡,None,龙岗,个人,3800,http://sz.58.com/zufang/29867879638827x.shtml
58,整租,坂田爱爱小学旁边 1室1厅1卫,1室1厅1卫,25㎡,None,坂田,个人,1100,http://sz.58.com/zufang/29924665247440x.shtml
58,整租,熙璟城 3室2厅1卫,3室2厅1卫,98㎡,熙璟城,平湖,个人,4500,http://sz.58.com/zufang/30036719320766x.shtml
58,整租,华利豪庭 1室0厅1卫,1室0厅1卫,35㎡,None,坂田,个人,1000,http://sz.58.com/zufang/30014767830854x.shtml
58,整租,远洋新干线 1室1厅1卫,1室1厅1卫,48㎡,None,龙岗中心城,个人,2300,http://sz.58.com/zufang/30036713856177x.shtml
58,整租,坂田永香西路 1室0厅1卫,1室0厅1卫,20㎡,None,坂田,个人,970,http://sz.58.com/zufang/30036710392500x.shtml
58,整租,坂田地铁站附近 1室0厅1卫,1室0厅1卫,30㎡,None,坂田,个人,850,http://sz.58.com/zufang/29973748677817x.shtml
58,整租,深圳北站 1室0厅1卫,1室0厅1卫,25㎡,None,坂田,个人,800,http://sz.58.com/zufang/30036700666822x.shtml
58,整租,金洲嘉丽园 1室0厅1卫,1室0厅1卫,28㎡,None,坂田,个人,850,http://sz.58.com/zufang/30036678055862x.shtml
58,整租,世宏商务中心 1室0厅1卫,1室0厅1卫,25㎡,世宏商务中心,龙岗中心城,个人,1100,http://sz.58.com/zufang/29975087385805x.shtml
58,整租,鑫茂公寓 1室1厅1卫,1室1厅1卫,42㎡,鑫茂公寓,龙岗,个人,2500,http://sz.58.com/zufang/30036671734716x.shtml
58,整租,平湖满庭芳 3室2厅2卫,3室2厅2卫,125㎡,None,平湖,个人,4500,http://sz.58.com/zufang/29874115006903x.shtml
58,整租,爱联新屯村委 5室2厅 140平米 精装修 押二付一,5室2厅4卫,140㎡,None,龙岗中心城,个人,3500,http://sz.58.com/zufang/26002518680776x.shtml
58,整租,熙璟城 2室2厅1卫,2室2厅1卫,74㎡,熙璟城,平湖,个人,3200,http://sz.58.com/zufang/30036645592653x.shtml
58,整租,万科城一期 3室2厅2卫,3室2厅2卫,96㎡,None,坂田,个人,5500,http://sz.58.com/zufang/30036646829248x.shtml
58,整租,杨美地铁口附近 1室0厅1卫,1室0厅1卫,25㎡,None,坂田,个人,800,http://sz.58.com/zufang/30036637397555x.shtml
58,单间,万科四季花城 次卧招租 男女不限 无,次卧(1室),12㎡,None,坂田,个人,1790,http://sz.58.com/hezu/30036638147530x.shtml
58,单间,横岗合租限女性龙岗横岗,主卧(1室),45㎡,None,横岗,个人,450,http://sz.58.com/hezu/30003423603369x.shtml
58,整租,远洋新干线二期 5室2厅2卫,5室2厅2卫,120㎡,None,龙岗周边,个人,4800,http://sz.58.com/zufang/26186481312450x.shtml
58,整租,坂田地铁口 1室0厅1卫,1室0厅1卫,25㎡,None,坂田,个人,800,http://sz.58.com/zufang/29802144912710x.shtml
58,整租,扬马小区 1室0厅1卫,1室0厅1卫,28㎡,None,坂田,个人,800,http://sz.58.com/zufang/30036622105800x.shtml
58,整租,锦绣东方A区 3室2厅1卫,3室2厅1卫,73㎡,锦绣东方A区,龙岗中心城,个人,3500,http://sz.58.com/zufang/30003341144647x.shtml
58,整租,龙岗区龙岗中心城天健郡城 3室2厅 110平米 简单,3室2厅2卫,110㎡,天健郡城,龙岗中心城,个人,4200,http://sz.58.com/zufang/29127294175164x.shtml
58,整租,名流印象 3室2厅1卫,3室2厅1卫,88㎡,None,龙岗中心城,个人,2100,http://sz.58.com/zufang/29974008479053x.shtml
58,单间,阳光第五季 合租房 带独立卫生间男女不限,主卧(1室),13㎡,None,坂田,个人,2290,http://sz.58.com/hezu/30036591070915x.shtml
58,单间,免中介拎包入住:万科地铁房花园山景次卧正南 男女不限,次卧(4室),168㎡,None,坂田,个人,1600,http://sz.58.com/hezu/29979398820687x.shtml
58,整租,南联地铁口 1室0厅1卫,1室0厅1卫,30㎡,None,龙岗中心城,个人,650,http://sz.58.com/zufang/29927502934081x.shtml
58,单间,风临四季 1室0厅 主卧 朝南 精装修,主卧(1室),28㎡,None,龙岗中心城,个人,800,http://sz.58.com/hezu/24985841896266x.shtml
58,单间,找合租室友咯、靠近坂田地铁口、交通很方便、小区还自带,主卧(3室),10㎡,珠江旭景佳园,坂田,个人,1690,http://sz.58.com/hezu/29958703137202x.shtml
58,单间,龙岗区坂田单间转租 1室 主卧,主卧(1室),20㎡,None,坂田,个人,600,http://sz.58.com/hezu/30036509907641x.shtml
58,整租,龙岗区龙岗保利上城花园 1室1厅 43平米 精装修,1室1厅1卫,43㎡,None,龙岗,个人,2500,http://sz.58.com/zufang/29547710270021x.shtml
58,整租,南景南约新村 2室1厅1卫,2室1厅1卫,65㎡,None,龙岗中心城,个人,1500,http://sz.58.com/zufang/29895975424169x.shtml
58,整租,永昌北路求租 2室1厅1卫,2室1厅1卫,50㎡,None,横岗,个人,2000,http://sz.58.com/zufang/30036493461809x.shtml
58,整租,佳兆业茗萃园 3室2厅1卫,3室2厅1卫,89㎡,佳兆业茗萃园一期,平湖,个人,2800,http://sz.58.com/zufang/30025734987579x.shtml
58,整租,青年公寓 1室1厅1卫,1室1厅1卫,30㎡,None,平湖,个人,800,http://sz.58.com/zufang/30036485193010x.shtml
58,整租,劲嘉龙园印象 3室2厅1卫,3室2厅1卫,90㎡,None,龙岗中心城,个人,3000,http://sz.58.com/zufang/29812868729780x.shtml
