源站点,租房类型,标题,室厅卫,面积,小区,地区,房源,价格,原文链接
58,整租,大鹏佳兆业广场 1室0厅1卫,1室0厅1卫,45㎡,None,大鹏,个人,2200,http://sz.58.com/zufang/29673451831498x.shtml
58,整租,大鹏佳兆业 1室1厅1卫,1室1厅1卫,40㎡,None,大鹏,个人,1800,http://sz.58.com/zufang/29978044739911x.shtml
58,单间,承翰半山海 2室1厅1卫 限葵涌附近稳定正式职业男生,次卧(2室),20㎡,None,葵涌,个人,1100,http://sz.58.com/hezu/29970750285768x.shtml
58,整租,鹏海苑 2室2厅1卫,2室2厅1卫,70㎡,None,大鹏,个人,2800,http://sz.58.com/zufang/29936963295402x.shtml
58,单间,王母新村大鹏新区-大鹏主卧450元/月,主卧,None,None,大鹏,个人,450,http://sz.58.com/hezu/29912747390791x.shtml
58,整租,中高花园 3室2厅2卫,3室2厅2卫,11㎡,None,大鹏新区周边,个人,7800,http://sz.58.com/zufang/29439667008813x.shtml
58,整租,布新统建楼 3室1厅2卫,3室1厅2卫,100㎡,None,大鹏,个人,1800,http://sz.58.com/zufang/29994569106230x.shtml
58,整租,东丽观海山庄 1室1厅1卫,1室1厅1卫,67㎡,东丽观海山庄,葵涌,个人,677,http://sz.58.com/zufang/30022995598776x.shtml
58,整租,承翰半山海 1室1厅 37平米 精装修 押二付一,1室1厅1卫,37㎡,承翰半山海,葵涌,个人,2000,http://sz.58.com/zufang/29142173667625x.shtml
58,单间,承翰半山海 2室1厅1卫、男女不限、 限稳定正式职业,次卧(2室),20㎡,None,大鹏新区周边,个人,1100,http://sz.58.com/hezu/29948936874960x.shtml
58,整租,承翰半山海 1室1厅1卫,1室1厅1卫,37㎡,None,大鹏新区周边,个人,1800,http://sz.58.com/zufang/29818418002476x.shtml
58,整租,承翰半山海 1室1厅1卫,1室1厅1卫,37㎡,承翰半山海,大鹏新区周边,个人,2000,http://sz.58.com/zufang/29950420204097x.shtml
58,整租,南沙兴院 3室2厅2卫,3室2厅2卫,130㎡,None,南澳,个人,2800,http://sz.58.com/zufang/25716276304178x.shtml
58,整租,下沙新村 2室1厅1卫,2室1厅1卫,70㎡,None,大鹏,个人,2500,http://sz.58.com/zufang/29615260884674x.shtml
58,单间,葵涌荔园路 1室1卫 限女生,主卧(1室),35㎡,None,葵涌,个人,200,http://sz.58.com/hezu/29939451887663x.shtml
58,整租,大鹏新区葵涌承翰半山海 2室1厅 70平米 精装修,2室1厅1卫,70㎡,None,葵涌,个人,3000,http://sz.58.com/zufang/29935599253172x.shtml
58,整租,大鹏佳兆业广场 1室1厅 57平米 豪华装修 押二付,1室1厅1卫,57㎡,大鹏佳兆业广场,大鹏,个人,2333,http://sz.58.com/zufang/28840492133579x.shtml
58,整租,大鹏-大鹏新区PURE33璞岸2室2厅3卫4000元,2室2厅3卫,None,PURE33璞岸,大鹏,个人,4000,http://sz.58.com/zufang/29930176176962x.shtml
58,整租,本人业主（非中介 真实家私家电齐全（非后配） 豪华装,1室1厅1卫,45㎡,None,大鹏,个人,2300,http://sz.58.com/zufang/29718485492937x.shtml
58,整租,葵涌-大鹏新区海语山林2室2厅1卫2500元,2室2厅1卫,None,承翰海语山林,葵涌,个人,2500,http://sz.58.com/zufang/25496382760502x.shtml
58,整租,西涌新屋村28号 9室1厅9卫,9室1厅9卫,300㎡,None,南澳,个人,70000,http://sz.58.com/zufang/26571459094059x.shtml
58,整租,大鹏璞岸 3室2厅2卫,3室2厅2卫,120㎡,None,大鹏,个人,5000,http://sz.58.com/zufang/29870432488652x.shtml
58,单间,精装商务公寓、帶全屋家电、配置齐全,主卧(1室),47㎡,None,大鹏,个人,2500,http://sz.58.com/hezu/29292399548107x.shtml
58,整租,KPR佳兆业广场 2室1厅1卫,2室1厅1卫,74㎡,KPR佳兆业广场,大鹏,个人,3800,http://sz.58.com/zufang/29915848979390x.shtml
58,整租,佳兆业广场 1室0厅1卫,1室0厅1卫,45㎡,None,大鹏,个人,1400,http://sz.58.com/zufang/29915532850742x.shtml
58,整租,民安居 2室2厅1卫,2室2厅1卫,90㎡,None,葵涌,个人,2000,http://sz.58.com/zufang/29881194793901x.shtml
58,单间,王母新村大鹏新区-大鹏主卧500元/月,主卧,None,None,大鹏,个人,500,http://sz.58.com/hezu/29860244217770x.shtml
58,整租,葵涌-大鹏新区东丽观海山庄1室1厅1卫800元,1室1厅1卫,None,东丽观海山庄,葵涌,个人,800,http://sz.58.com/zufang/29912409783729x.shtml
58,单间,2室1厅1卫 限女生,次卧(2室),73㎡,None,大鹏新区周边,个人,1500,http://sz.58.com/hezu/29909866985770x.shtml
58,整租,大鹏新区-葵涌亚迪村4室2厅1卫3000元,4室2厅1卫,None,亚迪村,葵涌,个人,3000,http://sz.58.com/zufang/29907281943245x.shtml
58,整租,大鹏新区南澳新大社区上横 1室1厅 550平米 精装,9室9厅9卫,550㎡,None,南澳,个人,8000,http://sz.58.com/zufang/29174534820159x.shtml
58,整租,叠福村 1室1厅1卫,1室1厅1卫,50㎡,None,大鹏,个人,1300,http://sz.58.com/zufang/29903312871115x.shtml
58,整租,荔枝山 9室3厅3卫,9室3厅3卫,1000㎡,None,南澳,个人,8000,http://sz.58.com/zufang/29902682757319x.shtml
58,整租,华侨海景山庄 2室1厅1卫,2室1厅1卫,60㎡,None,葵涌,个人,1200,http://sz.58.com/zufang/29902089354550x.shtml
58,整租,大鹏中心小学对面 3室1厅4卫,3室1厅4卫,200㎡,None,大鹏,个人,3200,http://sz.58.com/zufang/29901951978546x.shtml
58,整租,葵涌-大鹏新区承翰阳光海岸2室1厅1卫1100元,2室1厅1卫,None,承翰阳光海岸,葵涌,个人,1100,http://sz.58.com/zufang/29873003424711x.shtml
58,整租,大鹏新区大鹏二三南苑 3室2厅 70平米 中等装修,3室2厅1卫,70㎡,None,大鹏,个人,2300,http://sz.58.com/zufang/29872520191680x.shtml
58,整租,葵涌-大鹏新区御海湾山庄1室1厅1卫700元,1室1厅1卫,None,御海湾山庄,葵涌,个人,700,http://sz.58.com/zufang/29872213983274x.shtml
