源站点,租房类型,标题,室厅卫,面积,小区,地区,房源,价格,原文链接
58,单间,3室1厅1卫 限女生,主卧(3室),30㎡,None,布吉街,个人,450,http://sz.58.com/hezu/30045936730924x.shtml
58,单间,个人 图片真实 布吉地铁口 小区合租 家具齐全,次卧(4室),10㎡,康达尔花园,布吉街,个人,1400,http://sz.58.com/hezu/29929205292994x.shtml
58,整租,黄金富苑 2室1厅1卫,2室1厅1卫,53㎡,None,南岭,个人,2800,http://sz.58.com/zufang/30045892073898x.shtml
58,整租,南洋花园 3室2厅1卫,3室2厅1卫,75㎡,None,南岭,个人,2500,http://sz.58.com/zufang/25400659757129x.shtml
58,整租,龙岗沙湾天桥旁边新阁旅馆 1室0厅1卫,1室0厅1卫,20㎡,None,丹竹头,个人,660,http://sz.58.com/zufang/29916333250881x.shtml
58,整租,布吉信义加洲花园 2室2厅 （个人房源）,2室2厅1卫,60㎡,None,信义,个人,3100,http://sz.58.com/zufang/25566510629044x.shtml
58,整租,中兆花园 2室2厅1卫,2室2厅1卫,66㎡,None,丹竹头,个人,3200,http://sz.58.com/zufang/29805804162609x.shtml
58,整租,青青家园 4室3厅1卫,4室3厅1卫,180㎡,None,布吉周边,个人,3600,http://sz.58.com/zufang/29747798592814x.shtml
58,整租,布吉下水径地铁旁诚心招合租 2室1厅1卫,2室1厅1卫,65㎡,None,下水径,个人,900,http://sz.58.com/zufang/30037392483270x.shtml
58,整租,长龙地铁站金 1室0厅1卫,1室0厅1卫,26㎡,None,长龙,个人,1250,http://sz.58.com/zufang/29990331543880x.shtml
58,单间,深圳市世联红璞公寓,主卧(1室),15㎡,None,大芬村,个人,1080,http://sz.58.com/hezu/29817088996274x.shtml
58,整租,精装酒店式公寓一房一厅、近地铁、周边娱乐设施齐全、专,1室0厅1卫,26㎡,None,下水径,个人,1000,http://sz.58.com/zufang/29936564796982x.shtml
58,整租,嘉豪苑 1室1厅1卫,1室1厅1卫,38㎡,None,布吉街,个人,2100,http://sz.58.com/zufang/30016875171892x.shtml
58,整租,布吉长地铁口豪华公寓 带家私家电 免宽带 拎包入住,1室0厅1卫,26㎡,None,布吉关,个人,1200,http://sz.58.com/zufang/29936605748429x.shtml
58,整租,布吉地铁5号线 全新家私家电 大小单间一房一厅 拎包,1室0厅1卫,26㎡,None,下水径,个人,1000,http://sz.58.com/zufang/29936498942669x.shtml
58,整租,布吉长龙地铁A出口全新青年公寓招租 带全新家私家电,1室0厅1卫,26㎡,None,布吉关,个人,1000,http://sz.58.com/zufang/29936460692557x.shtml
58,整租,丽廷豪苑 1室0厅1卫,1室0厅1卫,23.97㎡,丽廷豪苑,长龙,个人,1700,http://sz.58.com/zufang/30045791855287x.shtml
58,整租,汇福花园 2室1厅1卫,2室1厅1卫,49㎡,None,布吉,个人,2500,http://sz.58.com/zufang/30017118023373x.shtml
58,整租,布吉南岭黄金豪庭 1室1厅 42平米 精装修 押二付,1室1厅1卫,42㎡,None,南岭,个人,2100,http://sz.58.com/zufang/25892231327413x.shtml
58,单间,汇福花园 2室1厅 男女不限 押二付一,主卧(2室),74㎡,None,布吉街,个人,2900,http://sz.58.com/hezu/29875010468532x.shtml
58,单间,深圳东 布吉 双地铁口 龙珠花园 3室1厅 次卧 精,次卧(3室),10㎡,龙珠花园(龙岗),百鸽笼,个人,1500,http://sz.58.com/hezu/29928620392885x.shtml
58,整租,房东直租布吉街道布吉公园一房一厅招租 1室1厅1卫,1室1厅1卫,45㎡,None,布吉街,个人,1680,http://sz.58.com/zufang/30045750381502x.shtml
58,整租,商住两用布吉-大芬村大芬油画村3室2厅1卫4000元,3室2厅1卫,None,None,大芬村,个人,4000,http://sz.58.com/zufang/29973148355249x.shtml
58,单间,青年才俊合租英郡年华套房 4室3厅2卫 男女不限,主卧(4室),170㎡,None,丹竹头,个人,1790,http://sz.58.com/hezu/30034766065844x.shtml
58,整租,房东直租布吉地铁站附近实图一房一厅招租 1室1厅1卫,1室1厅1卫,40㎡,None,布吉街,个人,1650,http://sz.58.com/zufang/30045729285939x.shtml
58,整租,房东直租深圳东站附近一房一厅招租 1室1厅1卫,1室1厅1卫,40㎡,None,布吉街,个人,1600,http://sz.58.com/zufang/30045713519798x.shtml
58,整租,布吉-布吉街布吉南门墩1室1厅1卫1000元,1室1厅1卫,None,布吉南门墩,布吉街,个人,1000,http://sz.58.com/zufang/24297842809269x.shtml
58,整租,房东直租布吉街道一房一厅配家私家电 1室1厅1卫,1室1厅1卫,40㎡,None,布吉街,个人,1600,http://sz.58.com/zufang/30045695739832x.shtml
58,整租,房东直租布吉双线地铁站布吉街道一房一厅招租 1室1厅,1室1厅1卫,38㎡,None,布吉街,个人,1600,http://sz.58.com/zufang/30045677754310x.shtml
58,整租,房东直租、布吉双线地铁站一房一厅招租 1室1厅1卫,1室1厅1卫,35㎡,None,布吉街,个人,1600,http://sz.58.com/zufang/30045647116739x.shtml
58,整租,布吉双线地铁站附近一房一厅出租 1室1厅1卫,1室1厅1卫,50㎡,None,布吉街,个人,1600,http://sz.58.com/zufang/30045614311105x.shtml
58,整租,南岭黄金豪庭 1室1厅1卫,1室1厅1卫,42㎡,None,南岭,个人,1500,http://sz.58.com/zufang/30045625912383x.shtml
58,整租,布吉街布吉公园一房一厅招租 1室1厅1卫,1室1厅1卫,45㎡,None,布吉街,个人,1600,http://sz.58.com/zufang/30045630932905x.shtml
58,整租,布吉瑞景花园 4室2厅2卫,4室2厅2卫,180㎡,None,布吉街,个人,3800,http://sz.58.com/zufang/27117297501108x.shtml
58,单间,桂芳园招白领合租,次卧(4室以上),15㎡,None,大芬村,个人,1200,http://sz.58.com/hezu/29725712506043x.shtml
58,整租,佳兆业大都汇 2室1厅1卫,2室1厅1卫,80㎡,None,布吉街,个人,4700,http://sz.58.com/zufang/29995366582596x.shtml
58,整租,龙园意境(公 2室2厅1卫,2室2厅1卫,77㎡,龙园意境(公寓),康桥,个人,4300,http://sz.58.com/zufang/30001304349503x.shtml
58,整租,布吉长龙地铁 1室0厅1卫,1室0厅1卫,27㎡,None,长龙,个人,1000,http://sz.58.com/zufang/29947147052343x.shtml
58,整租,木棉湾地铁站 1室0厅1卫,1室0厅1卫,36㎡,None,木棉湾,个人,750,http://sz.58.com/zufang/30045537754558x.shtml
58,整租,圆墩小区 3室1厅1卫,3室1厅1卫,76㎡,None,布吉周边,个人,2500,http://sz.58.com/zufang/29935069147327x.shtml
58,整租,福景苑 2室2厅1卫,2室2厅1卫,89㎡,None,丹竹头,个人,2400,http://sz.58.com/zufang/29913912895819x.shtml
58,整租,布吉中心花园豪华一房一厅 1室1厅1卫,1室1厅1卫,50㎡,None,布吉街,个人,1750,http://sz.58.com/zufang/30045511212494x.shtml
58,整租,富源居 1室0厅1卫,1室0厅1卫,30㎡,None,南岭,个人,1200,http://sz.58.com/zufang/29595944371910x.shtml
58,单间,【布吉站】【龙珠花园】一房 带独卫 1400 家具齐,主卧(1室),20㎡,None,布吉,个人,1400,http://sz.58.com/hezu/30040572502073x.shtml
58,单间,合租次卧 华龙新村 3室2厅1卫 限女生,次卧(3室),12㎡,None,布吉街,个人,700,http://sz.58.com/hezu/30045427018551x.shtml
58,单间,布吉丹竹头宝岭花园 3室1厅 次卧 朝东南 精装修,次卧(3室),15㎡,None,丹竹头,个人,1300,http://sz.58.com/hezu/30025429061184x.shtml
58,整租,布吉上水径 2室2厅1卫,2室2厅1卫,60㎡,None,下水径,个人,1300,http://sz.58.com/zufang/29979653598660x.shtml
58,单间,免.中介、豪华装修、独立厨卫、免费停车、专人管理、拎,主卧(1室),35㎡,None,布吉周边,个人,580,http://sz.58.com/hezu/29641370165711x.shtml
58,整租,布吉东站西广场豪华一房一厅 1室1厅1卫,1室1厅1卫,50㎡,None,布吉街,个人,1650,http://sz.58.com/zufang/29951284695370x.shtml
58,整租,加洲花园 2室1厅1卫,2室1厅1卫,60㎡,None,百鸽笼,个人,2500,http://sz.58.com/zufang/29980194250809x.shtml
58,整租,布吉双线地铁站一房一厅出租 1室1厅1卫,1室1厅1卫,40㎡,None,布吉街,个人,1600,http://sz.58.com/zufang/30006548786384x.shtml
58,单间,地铁旁高档小区、独立卧室,次卧(2室),85㎡,None,大芬村,个人,1350,http://sz.58.com/hezu/29774919004991x.shtml
58,整租,双地铁口____环中线+龙岗线 全新豪华一房 看房方,1室0厅1卫,38㎡,佳兆业大都汇,布吉街,个人,2600,http://sz.58.com/zufang/29935446912967x.shtml
58,整租,普强花园 1室0厅1卫,1室0厅1卫,30㎡,None,南岭,个人,900,http://sz.58.com/zufang/30045431087054x.shtml
58,整租,海心汇福园 2室2厅1卫,2室2厅1卫,64㎡,None,布吉街,个人,4500,http://sz.58.com/zufang/29913023904956x.shtml
58,整租,丹竹头地铁口花园荔枝 3室2厅1卫,3室2厅1卫,92㎡,None,南岭,个人,3500,http://sz.58.com/zufang/29903478794442x.shtml
58,整租,布吉街豪华超大单间单身公寓 1室0厅1卫,1室0厅1卫,45㎡,None,布吉街,个人,1500,http://sz.58.com/zufang/29962700148681x.shtml
58,整租,布吉东站西广场豪华单间公寓 1室0厅1卫,1室0厅1卫,45㎡,None,布吉街,个人,1500,http://sz.58.com/zufang/29962731308096x.shtml
58,整租,细靓村 2室1厅1卫,2室1厅1卫,45㎡,None,长龙,个人,1700,http://sz.58.com/zufang/29961196454709x.shtml
58,单间,丹竹头圆墩小区鸿发大厦合租主卧550元/月、限女生,主卧(1室),30㎡,None,丹竹头,个人,550,http://sz.58.com/hezu/29188755615946x.shtml
58,单间,恒大国香山(公寓 3室1厅2卫 限男生,次卧(3室),89㎡,None,南岭,个人,1800,http://sz.58.com/hezu/29962209722817x.shtml
58,整租,大世纪水山缘 2室1厅1卫,2室1厅1卫,69㎡,None,南岭,个人,3100,http://sz.58.com/zufang/29936778407225x.shtml
58,单间,桂芳园八期 免 拎包入住 独立卫生间,主卧(4室以上),25㎡,None,南岭,个人,1600,http://sz.58.com/hezu/30036501324495x.shtml
58,整租,佳兆业大都汇 1室1厅1卫,1室1厅1卫,38㎡,None,布吉街,个人,2500,http://sz.58.com/zufang/29673390163379x.shtml
58,整租,布吉-南岭富源居2室2厅1卫2200元,2室2厅1卫,None,富源居,南岭,个人,2200,http://sz.58.com/zufang/29963545557582x.shtml
58,整租,加洲花园 2室2厅1卫,2室2厅1卫,57㎡,None,信义,个人,3100,http://sz.58.com/zufang/30038490273605x.shtml
58,整租,海心汇福园 2室2厅1卫,2室2厅1卫,76㎡,None,下水径,个人,4800,http://sz.58.com/zufang/25965936408384x.shtml
58,整租,大世纪花园 2室2厅1卫,2室2厅1卫,65㎡,大世纪花园,布吉街,个人,4000,http://sz.58.com/zufang/30028369255465x.shtml
58,整租,布吉中心广场 2室1厅1卫,2室1厅1卫,68㎡,布吉中心广场,布吉街,个人,3000,http://sz.58.com/zufang/29959339612238x.shtml
58,单间,宝岭花园北区 2室1厅1卫 限女生 地铁口2分钟交通,主卧(2室),35㎡,None,丹竹头,个人,1150,http://sz.58.com/hezu/29918024688835x.shtml
58,整租,德福花园 1室1厅1卫,1室1厅1卫,47㎡,None,布吉街,个人,2200,http://sz.58.com/zufang/29950971809578x.shtml
58,整租,布吉祥云苑 2室2厅 65平米家电齐全拎包入住低价租,2室2厅1卫,65㎡,祥云苑,布吉街,个人,2600,http://sz.58.com/zufang/29071960151998x.shtml
58,整租,荔枝花园 3室1厅1卫,3室1厅1卫,108㎡,荔枝花园,南岭,个人,3200,http://sz.58.com/zufang/30001372956366x.shtml
58,整租,龙岗区布吉沙龙路 2室2厅1卫,2室2厅1卫,60㎡,None,布吉街,个人,2000,http://sz.58.com/zufang/29992634051516x.shtml
58,整租,布吉下水径地铁口豪华公寓 带家私家电 免宽带 拎包入,1室0厅1卫,26㎡,None,下水径,个人,1000,http://sz.58.com/zufang/29936642012214x.shtml
58,整租,玉岭花园 3室1厅1卫,3室1厅1卫,89㎡,None,南岭,个人,3200,http://sz.58.com/zufang/29818365366966x.shtml
58,整租,布吉布吉关布吉金沙花园 1室0厅 26平米 精装修,1室0厅1卫,26㎡,金沙花园(龙岗),布吉关,个人,1200,http://sz.58.com/zufang/29936296268999x.shtml
58,整租,佳兆业可园南 3室2厅2卫,3室2厅2卫,108㎡,佳兆业可园南区,木棉湾,个人,4300,http://sz.58.com/zufang/30033803822259x.shtml
58,整租,房东招租、全新精装酒店式公寓、交通方便,1室0厅1卫,25㎡,None,长龙,个人,900,http://sz.58.com/zufang/29936004194640x.shtml
58,整租,全新酒店式公寓、近地铁交通方便、带家私家电、可拎包入,1室0厅1卫,25㎡,None,长龙,个人,900,http://sz.58.com/zufang/29936074682293x.shtml
58,整租,宝龙花园 2室1厅1卫,2室1厅1卫,62㎡,宝龙花园,布吉街,个人,2500,http://sz.58.com/zufang/29959797798844x.shtml
58,整租,布吉龙翔花园一室一厅 1室1厅1卫,1室1厅1卫,28㎡,None,布吉,个人,1300,http://sz.58.com/zufang/30036215414725x.shtml
58,整租,水贝 布吉 1室1厅1卫,1室1厅1卫,55㎡,None,布吉,个人,3800,http://sz.58.com/zufang/29837588938820x.shtml
58,整租,中海怡翠山庄 2室1厅1卫,2室1厅1卫,68㎡,中海怡翠山庄,布吉街,个人,2800,http://sz.58.com/zufang/29284715086258x.shtml
58,整租,京南华庭 2室2厅1卫,2室2厅1卫,65㎡,None,布吉街,个人,3900,http://sz.58.com/zufang/29857506572105x.shtml
58,整租,南晶小区 3室2厅1卫,3室2厅1卫,90㎡,None,大芬村,个人,2500,http://sz.58.com/zufang/30033983160525x.shtml
58,整租,万科红三期公寓 1室0厅1卫,1室0厅1卫,31㎡,None,百鸽笼,个人,2880,http://sz.58.com/zufang/29983942070719x.shtml
58,整租,免.中.介、单身情侣公寓、全新家私家电、专人管理、拎,1室0厅1卫,36㎡,None,大芬村,个人,550,http://sz.58.com/zufang/29393333356854x.shtml
58,整租,万科红三期 1室0厅1卫,1室0厅1卫,31㎡,None,百鸽笼,个人,2800,http://sz.58.com/zufang/29729267836209x.shtml
58,单间,全新家私家电、专人管理、免费停车、拎包入住 房东直租,主卧(1室),36㎡,None,布吉周边,个人,550,http://sz.58.com/hezu/29770277313471x.shtml
58,整租,黄金花园 3室2厅1卫,3室2厅1卫,104㎡,黄金花园,南岭,个人,3500,http://sz.58.com/zufang/29492138419901x.shtml
58,整租,丽湖花园电梯方正2室2厅精装64平米拎包入住全家私家,2室1厅1卫,64㎡,丽湖花园,布吉周边,个人,2800,http://sz.58.com/zufang/27180861413954x.shtml
58,整租,南岭小学 1室1厅1卫,1室1厅1卫,50㎡,None,南岭,个人,850,http://sz.58.com/zufang/30044891212736x.shtml
58,整租,南岭村社区 2室1厅1卫,2室1厅1卫,50㎡,None,丹竹头,个人,1250,http://sz.58.com/zufang/30029734308175x.shtml
58,整租,南晶小区 1室1厅1卫,1室1厅1卫,50㎡,None,南岭,个人,1000,http://sz.58.com/zufang/30044875492934x.shtml
58,整租,丹竹头老围小区 1室1厅1卫,1室1厅1卫,35㎡,None,丹竹头,个人,1400,http://sz.58.com/zufang/29681796287044x.shtml
58,整租,名城国际广场 2室2厅1卫,2室2厅1卫,74㎡,名城国际广场,布吉街,个人,3000,http://sz.58.com/zufang/29967299824579x.shtml
58,整租,国展苑 2室2厅1卫,2室2厅1卫,51㎡,国展苑,大芬村,个人,2800,http://sz.58.com/zufang/30033766591546x.shtml
58,单间,荔枝花园 次卧 拎包入住 免,次卧(4室),140㎡,None,南岭,个人,900,http://sz.58.com/hezu/29977897334187x.shtml
58,整租,荔枝花园 1室1厅1卫,1室1厅1卫,25㎡,None,丹竹头,个人,1100,http://sz.58.com/zufang/29956487501378x.shtml
58,整租,布吉桂芳园 3室2厅1卫,3室2厅1卫,82㎡,None,大芬村,个人,4800,http://sz.58.com/zufang/29925280405057x.shtml
58,单间,青青家园二期次卧出租,次卧(3室),120㎡,None,布吉周边,个人,800,http://sz.58.com/hezu/30002769093964x.shtml
58,整租,海发大厦 2室2厅1卫,2室2厅1卫,82㎡,None,布吉,个人,2700,http://sz.58.com/zufang/29792296842684x.shtml
58,整租,布吉百鸽笼布吉南湾罗湖 3室2厅 88平米 精装修,3室2厅1卫,88㎡,None,百鸽笼,个人,4000,http://sz.58.com/zufang/29760151003827x.shtml
58,整租,长龙新三村2室1厅50平米全新精装修招租 押一付一（,2室1厅1卫,50㎡,None,长龙,个人,1400,http://sz.58.com/zufang/29892901350447x.shtml
58,整租,布吉茂业城花园大厦 2室1厅1卫,2室1厅1卫,58㎡,None,大芬村,个人,2800,http://sz.58.com/zufang/30016863534670x.shtml
58,单间,布吉中学后门 2室1厅1卫 男女不限 、个人、拎包入,主卧(2室),10㎡,None,长龙,个人,950,http://sz.58.com/hezu/29960050457292x.shtml
58,整租,万科红三期 1室1厅1卫,1室1厅1卫,33㎡,None,百鸽笼,个人,3100,http://sz.58.com/zufang/29957463728443x.shtml
58,单间,布吉大坡头南 2室1厅 次卧 简单装修,次卧(2室),50㎡,None,长龙,个人,800,http://sz.58.com/hezu/30017596140210x.shtml
58,单间,大世纪水山缘 2室2厅1卫 出租次卧 限女生,次卧(2室),68㎡,None,南岭,个人,1800,http://sz.58.com/hezu/29716973764909x.shtml
58,整租,丹平东小区 1室0厅1卫,1室0厅1卫,18㎡,None,丹竹头,个人,1000,http://sz.58.com/zufang/29949871021758x.shtml
58,单间,龙珠花园(龙岗) 2室1厅 招室友or整套转租、中介,次卧(2室),70㎡,None,布吉周边,个人,1300,http://sz.58.com/hezu/29585198588734x.shtml
58,整租,丹竹头村3楼带电梯两房一厅1300 2室1厅1卫,2室1厅1卫,40㎡,None,丹竹头,个人,1300,http://sz.58.com/zufang/30044442835753x.shtml
58,整租,菁华园 2室2厅1卫,2室2厅1卫,74㎡,None,百鸽笼,个人,4500,http://sz.58.com/zufang/29962820015402x.shtml
58,单间,深圳世联红璞公寓,主卧(3室),10㎡,None,大芬村,个人,1380,http://sz.58.com/hezu/29957459845067x.shtml
58,整租,龙岭山庄两房两厅 2室2厅1卫,2室2厅1卫,65㎡,None,布吉街,个人,2200,http://sz.58.com/zufang/28087333094217x.shtml
58,整租,泰华苑 2室1厅1卫,2室1厅1卫,52㎡,None,百鸽笼,个人,4000,http://sz.58.com/zufang/30044398867896x.shtml
58,整租,布吉-大芬村慢城翰文居1室1厅1卫2100元,1室1厅1卫,None,None,大芬村,个人,2100,http://sz.58.com/zufang/29750520632777x.shtml
58,整租,玉岭花园 1室0厅1卫,1室0厅1卫,23㎡,None,南岭,个人,880,http://sz.58.com/zufang/29970756264113x.shtml
58,整租,黄金豪庭 1室1厅1卫,1室1厅1卫,42㎡,None,丹竹头,个人,1500,http://sz.58.com/zufang/29974427069769x.shtml
58,整租,金鹏酒店附近 1室1厅1卫,1室1厅1卫,40㎡,None,长龙,个人,1600,http://sz.58.com/zufang/30017578578108x.shtml
58,整租,下水径地铁旁 1室0厅1卫,1室0厅1卫,26㎡,None,下水径,个人,1100,http://sz.58.com/zufang/30001356409796x.shtml
58,整租,布吉布吉街尚水天成 3室2厅 90平米 精装修 押二,3室2厅1卫,90㎡,尚水天成,布吉街,个人,4800,http://sz.58.com/zufang/29675361987150x.shtml
58,整租,布吉下水径康德大厦 押一付一,1室0厅1卫,26㎡,None,下水径,个人,1100,http://sz.58.com/zufang/29150427741512x.shtml
58,整租,布吉布吉街布吉德兴城 3室1厅 77平米 简单装修,3室1厅1卫,77㎡,None,布吉街,个人,2900,http://sz.58.com/zufang/26556018545454x.shtml
58,整租,龙珠花园(龙岗) 3室2厅1卫,3室2厅1卫,100㎡,None,布吉关,个人,3900,http://sz.58.com/zufang/29790475315258x.shtml
58,整租,布吉金沙花园 2室2厅 65平米 房东直租 押一付一,2室2厅1卫,65㎡,金沙花园(龙岗),布吉街,个人,1900,http://sz.58.com/zufang/28054626669880x.shtml
58,整租,上水径地铁口万科麓城二期 3室2厅2卫,3室2厅2卫,89㎡,None,布吉,个人,5000,http://sz.58.com/zufang/29274186775873x.shtml
58,整租,万科麓城二期上水径地铁口讨价勿扰 3室2厅2卫,3室2厅2卫,89㎡,None,布吉,个人,5300,http://sz.58.com/zufang/30013148096192x.shtml
58,整租,知春里 2室1厅1卫,2室1厅1卫,65㎡,None,大芬村,个人,3200,http://sz.58.com/zufang/29986603141942x.shtml
58,整租,泰阳金桔苑 3室2厅1卫,3室2厅1卫,86㎡,泰阳金桔苑,南岭,个人,3300,http://sz.58.com/zufang/29951534095174x.shtml
58,整租,中海阅景花园 2室2厅1卫,2室2厅1卫,70㎡,中海阅景花园,丹竹头,个人,3000,http://sz.58.com/zufang/29971192312252x.shtml
58,整租,非中介中海怡翠 2室2厅1卫,2室2厅1卫,70㎡,None,中海怡翠,个人,3300,http://sz.58.com/zufang/29839956630464x.shtml
58,单间,主卧 免押金 1000 包水电网 家具齐全,主卧(2室),65㎡,金沙花园(龙岗),布吉关,个人,1000,http://sz.58.com/hezu/29997790007209x.shtml
58,整租,信和花园 2室2厅 75平 精装 (带花园和小书房）,2室2厅1卫,75㎡,信和花园,大芬村,个人,3200,http://sz.58.com/zufang/25114354354085x.shtml
58,整租,大龙山物流园 1室0厅1卫,1室0厅1卫,20㎡,None,布吉,个人,900,http://sz.58.com/zufang/29935667292727x.shtml
58,整租,桂芳园八期 3室1厅1卫,3室1厅1卫,70㎡,None,大芬村,个人,3200,http://sz.58.com/zufang/29952009581502x.shtml
58,整租,房东直租 地铁房 电联大厦 3室2厅 105平米,3室2厅1卫,105㎡,电联大厦,布吉,个人,3500,http://sz.58.com/zufang/25538984851243x.shtml
58,整租,布吉-南岭富源居1室1厅1卫750元,1室1厅1卫,None,富源居,南岭,个人,750,http://sz.58.com/zufang/30043595565617x.shtml
58,整租,茂业城 2室1厅1卫,2室1厅1卫,73㎡,茂业城,大芬村,个人,2700,http://sz.58.com/zufang/29894141271614x.shtml
58,整租,国展苑 2室2厅1卫,2室2厅1卫,51㎡,None,布吉关,个人,2800,http://sz.58.com/zufang/29903863009090x.shtml
58,单间,布吉地铁站附近宾馆普通单人房有独立卫生间包月850元,主卧(1室),20㎡,None,布吉街,个人,850,http://sz.58.com/hezu/25749988171338x.shtml
58,整租,丹竹头老围小区 3室2厅1卫,3室2厅1卫,88㎡,None,丹竹头,个人,2500,http://sz.58.com/zufang/30001961001291x.shtml
58,单间,下水径新村 3室1厅1卫 限女生,次卧(3室),75㎡,None,下水径,个人,800,http://sz.58.com/hezu/30043325811761x.shtml
58,整租,茵悦之生花园 5室2厅3卫,5室2厅3卫,208㎡,None,中海怡翠,个人,6000,http://sz.58.com/zufang/29429569346621x.shtml
58,单间,布吉单身小女生安乐窝拎包入住,主卧(2室),60㎡,None,布吉周边,个人,350,http://sz.58.com/hezu/30043049865934x.shtml
58,单间,英郡年华 2室1厅1卫 限女生,主卧(2室),25㎡,None,丹竹头,个人,2100,http://sz.58.com/hezu/30043035975978x.shtml
58,单间,英郡年华小区 限女生,次卧(3室),50㎡,None,丹竹头,个人,1400,http://sz.58.com/hezu/28428344352201x.shtml
58,整租,大芬油画苑 2室2厅1卫,2室2厅1卫,89㎡,大芬油画苑,木棉湾,个人,3600,http://sz.58.com/zufang/25649824133068x.shtml
58,整租,荔枝花园 1室1厅1卫,1室1厅1卫,52㎡,None,南岭,个人,2000,http://sz.58.com/zufang/30035850137016x.shtml
58,整租,圆墩南1巷 3室1厅1卫,3室1厅1卫,95㎡,None,丹竹头,个人,2800,http://sz.58.com/zufang/29981032632236x.shtml
58,整租,长龙新村 3室2厅1卫,3室2厅1卫,70㎡,长龙新村,长龙,个人,2600,http://sz.58.com/zufang/29575879441472x.shtml
58,整租,普强小区 2室1厅1卫,2室1厅1卫,60㎡,None,南岭,个人,1300,http://sz.58.com/zufang/29859884174646x.shtml
58,整租,丹竹头岭背村 3室2厅1卫,3室2厅1卫,80㎡,None,丹竹头,个人,2200,http://sz.58.com/zufang/30040878473150x.shtml
58,整租,坤祥花语岸 2室1厅1卫,2室1厅1卫,75㎡,None,下水径,个人,4200,http://sz.58.com/zufang/30040850845390x.shtml
58,整租,玉岭花园 4室2厅1卫,4室2厅1卫,120㎡,None,大芬村,个人,3500,http://sz.58.com/zufang/29913465791943x.shtml
58,单间,罗岗老干一巷一号 1室1卫 男女不限,主卧(1室),22㎡,None,信义,个人,1700,http://sz.58.com/hezu/30040819709484x.shtml
58,单间,转租转租啦~现有优质小区房带飘窗次卧转租~,次卧(4室),12㎡,None,大芬村,个人,1400,http://sz.58.com/hezu/30040364181683x.shtml
58,整租,青橙时代公寓 1室0厅1卫,1室0厅1卫,27㎡,None,百鸽笼,个人,2700,http://sz.58.com/zufang/29825925648815x.shtml
58,整租,岭背社区岭背西2巷 1室0厅1卫,1室0厅1卫,25㎡,None,丹竹头,个人,650,http://sz.58.com/zufang/30034664558146x.shtml
58,单间,宝岭花园 3室1厅1卫 限女生,次卧(3室),91㎡,None,丹竹头,个人,1050,http://sz.58.com/hezu/30040080799045x.shtml
58,单间,精装单房出租、良好职业或女士优先,主卧(3室),10㎡,None,下水径,个人,600,http://sz.58.com/hezu/26897099926835x.shtml
58,整租,金宇商务宾馆楼上 1室1厅1卫,1室1厅1卫,40㎡,None,布吉街,个人,1600,http://sz.58.com/zufang/30039886384690x.shtml
